Code, Name, Standard Deviation, Average, HedgeType, Skewness, latestValue, BuySuggestion
us_chad_sh603306,us_chad_华懋科技,7.72,-11.68,1,-0.052,-0.67,2
us_chad_sz000700,us_chad_模塑科技,7.73,-17.71,1,0.071,-11.87,0
sz300243_us_chad,瑞丰高材_us_chad,7.74,-25.46,1,-0.051,-34.10,1
sz002034_us_chad,&#x7f8e ;&#x6b23 ;达_us_chad,7.74,-19.47,1,0.011,-19.47,0
us_chad_sz300240,us_chad_飞力达,7.74,-26.81,1,0.036,-22.62,0
us_chad_sh603369,us_chad_今世缘,7.75,-10.68,1,-0.065,2.46,2
sz300006_us_chad,莱美药业_us_chad,7.76,-28.37,1,-0.036,-27.27,0
us_chad_sh600561,us_chad_江西长运,7.76,-34.48,1,-0.042,-36.36,0
sz300092_us_chad,科新机电_us_chad,7.76,-21.45,1,-0.084,-29.27,1
sz300090_us_chad,盛运环保_us_chad,7.77,-18.86,1,-0.096,-35.12,1
us_chad_sz300029,us_chad_天龙光电,7.77,-23.55,1,-0.056,-23.87,0
sz300430_us_chad,诚益通_us_chad,7.78,-10.70,1,-0.061,-29.39,1
sz300174_us_chad,元力股份_us_chad,7.78,-35.16,1,-0.036,-42.57,1
sz300308_us_chad,中际装备_us_chad,7.78,-31.68,1,-0.035,-40.73,1
sz300149_us_chad,量子高科_us_chad,7.78,-19.31,1,-0.056,-17.33,0
sz300091_us_chad,金通灵_us_chad,7.79,-24.47,1,-0.074,-28.79,0
sz000935_us_chad,四川双马_us_chad,7.79,-27.88,1,-0.086,-37.18,1
sz300192_us_chad,科斯伍德_us_chad,7.79,-12.92,1,-0.005,-6.48,0
us_chad_sz002254,us_chad_泰和新材,7.80,1.37,1,-0.043,-3.29,0
us_chad_sh600363,us_chad_联创光电,7.81,-13.88,1,0.027,-20.67,1
us_chad_sz000856,us_chad_*ST;冀装,7.81,-24.30,1,-0.044,-24.01,0
us_chad_sz300139,us_chad_晓程科技,7.81,-29.18,1,-0.098,-39.02,1
sh601689_us_chad,拓普集团_us_chad,7.82,-16.72,1,-0.007,-9.34,2
us_chad_sz002126,us_chad_银轮股份,7.83,-26.68,1,-0.078,-30.48,0
us_chad_sz000819,us_chad_岳阳兴长,7.84,-25.43,1,-0.022,-30.78,0
sh600336_us_chad,澳柯玛_us_chad,7.84,-25.38,1,-0.084,-34.57,1
us_chad_sh600051,us_chad_宁波联合,7.84,-20.13,1,-0.080,-27.03,1
sz002650_us_chad,加加食品_us_chad,7.85,-13.48,1,-0.072,-13.22,0
sz300025_us_chad,华星创业_us_chad,7.86,-19.24,1,-0.019,-2.50,2
us_chad_sz300163,us_chad_先锋新材,7.86,-16.81,1,0.011,-18.10,0
us_chad_sh600497,us_chad_驰宏锌锗,7.86,-26.62,1,-0.062,-30.76,0
sz300374_us_chad,恒通科技_us_chad,7.86,-15.53,1,-0.039,-19.78,0
sh600548_us_chad,深高速_us_chad,7.86,-7.96,1,-0.002,-11.50,0
us_chad_sh600076,us_chad_康欣新材,7.87,-17.82,1,0.018,-3.50,2
us_chad_sh600079,us_chad_人福医药,7.87,-7.81,1,-0.060,-18.60,1
sz002459_us_chad,天业通联_us_chad,7.88,-7.75,1,-0.052,-8.89,0
us_chad_sz002533,us_chad_金杯电工,7.88,-20.35,1,-0.019,-14.31,0
us_chad_sz002393,us_chad_力生制药,7.88,-11.24,1,-0.056,-20.05,1
us_chad_sz002444,us_chad_巨星科技,7.89,-18.02,1,-0.030,-12.11,0
us_chad_sh600475,us_chad_华光股份,7.90,-18.27,1,-0.059,-24.81,0
us_chad_sz000610,us_chad_西安旅游,7.90,-23.62,1,-0.060,-29.82,0
sz300370_us_chad,安控科技_us_chad,7.91,-28.03,1,-0.090,-35.25,1
sh600379_us_chad,宝光股份_us_chad,7.91,-8.29,1,-0.076,-8.04,0
us_chad_sh600438,us_chad_通威股份,7.92,-16.65,1,-0.012,-19.69,0
us_chad_sz000531,us_chad_穗恒运Ａ,7.92,-22.31,1,-0.072,-25.88,0
us_chad_sz002692,us_chad_远程电缆,7.92,-26.41,1,-0.066,-27.66,0
us_chad_sz300044,us_chad_赛为智能,7.92,-28.67,1,-0.072,-35.57,1
sh600714_us_chad,金瑞矿业_us_chad,7.92,-22.39,1,-0.082,-28.08,0
us_chad_sh600470,us_chad_六国化工,7.93,-18.13,1,-0.036,-29.28,1
us_chad_sh600723,us_chad_首商股份,7.93,-15.98,1,-0.088,-23.49,1
sz002740_us_chad,爱迪尔_us_chad,7.94,-29.11,1,0.037,-29.10,0
us_chad_sh600183,us_chad_生益科技,7.94,-18.39,1,-0.062,-21.69,0
us_chad_sh600579,us_chad_天华院,7.94,-26.53,1,-0.051,-28.87,0
sz002012_us_chad,凯恩股份_us_chad,7.94,-32.39,1,-0.014,-21.05,2
us_chad_sh600360,us_chad_华微电子,7.95,-24.40,1,-0.026,-21.33,0
us_chad_sz002357,us_chad_富临运业,7.95,-22.14,1,-0.008,-23.23,0
us_chad_sz002600,us_chad_江粉磁材,7.95,-23.41,1,0.002,-7.69,2
sz300286_us_chad,安科瑞_us_chad,7.95,-29.22,1,-0.056,-37.94,1
us_chad_sh600658,us_chad_电子城,7.95,-26.11,1,-0.065,-33.55,1
us_chad_sz000989,us_chad_&#x4e5d ;&#x829d ;堂,7.95,-22.89,1,-0.092,-29.96,1
us_chad_sz000045,us_chad_深纺织Ａ,7.96,-26.58,1,-0.052,-28.20,0
us_chad_sz300265,us_chad_通光线缆,7.96,-18.89,1,-0.051,-26.15,1
sz002743_us_chad,富煌钢构_us_chad,7.97,-32.01,1,-0.048,-35.10,0
sz000509_us_chad,华塑控股_us_chad,7.97,-30.54,1,-0.081,-47.87,1
us_chad_sh600985,us_chad_雷鸣科化,7.98,-21.12,1,-0.099,-29.68,1
us_chad_sz002139,us_chad_拓邦股份,7.98,-18.19,1,-0.069,-23.77,0
sz002674_us_chad,兴业科技_us_chad,7.98,-23.03,1,-0.082,-27.07,0
us_chad_sz002282,us_chad_博深工具,7.98,-29.00,1,-0.027,-31.94,0
us_chad_sz000026,us_chad_飞亚达Ａ,7.99,-28.26,1,-0.071,-37.38,1
sz300369_us_chad,绿盟科技_us_chad,8.00,-20.77,1,-0.084,-32.19,1
sz000902_us_chad,新洋丰_us_chad,8.01,-2.44,1,-0.032,-13.27,1
us_chad_sh600387,us_chad_海越股份,8.01,-38.31,1,-0.092,-47.70,1
us_chad_sz000501,us_chad_鄂武商Ａ,8.01,-11.92,1,-0.093,-20.30,1
us_chad_sh600462,us_chad_石岘纸业,8.02,-42.86,1,-0.077,-41.15,0
sz300080_us_chad,易成新能_us_chad,8.02,-24.71,1,-0.099,-35.28,1
sz300285_us_chad,国瓷材料_us_chad,8.03,8.94,1,0.002,-2.67,1
us_chad_sz000962,us_chad_*ST;东钽,8.04,-13.50,1,-0.079,-36.76,1
us_chad_sz002098,us_chad_浔兴股份,8.04,-26.58,1,-0.062,-25.88,0
us_chad_sz000888,us_chad_峨眉山Ａ,8.04,-10.21,1,-0.020,-13.75,0
us_chad_sz002701,us_chad_奥瑞金,8.05,-7.81,1,-0.093,-19.31,1
us_chad_sh600618,us_chad_氯碱化工,8.05,-13.12,1,0.031,-4.90,2
sz900925_us_chad,5:null};_us_chad,8.06,-7.15,1,-0.092,-19.47,1
sh600493_us_chad,凤竹纺织_us_chad,8.06,-25.82,1,-0.025,-28.53,0
us_chad_sz002550,us_chad_千红制药,8.06,-24.18,1,-0.070,-29.83,0
sz002406_us_chad,远东传动_us_chad,8.06,-31.23,1,-0.080,-41.54,1
sz002115_us_chad,三维通信_us_chad,8.06,-28.22,1,-0.085,-39.77,1
us_chad_sh600007,us_chad_中国国贸,8.06,-3.82,1,-0.007,0.88,0
us_chad_sz002509,us_chad_天广消防,8.06,-20.44,1,-0.008,-8.43,2
us_chad_sh600222,us_chad_太龙药业,8.07,-30.55,1,-0.075,-33.95,0
us_chad_sz002423,us_chad_*ST;中特,8.07,-17.96,1,-0.014,-30.61,1
us_chad_sz000428,us_chad_华天酒店,8.08,-31.07,1,-0.082,-40.78,1
us_chad_sh600856,us_chad_中天能源,8.08,-7.70,1,-0.037,-17.51,1
us_chad_sz000617,us_chad_*ST;济柴,8.09,-17.15,1,-0.075,-19.26,0
us_chad_sz002364,us_chad_中恒电气,8.09,-15.90,1,-0.037,-13.02,0
us_chad_sh600851,us_chad_海欣股份,8.10,-17.41,1,0.045,-8.82,2
us_chad_sh600128,us_chad_弘业股份,8.10,-31.75,1,-0.083,-37.05,0
us_chad_sz300344,us_chad_太空板业,8.10,-24.20,1,0.012,-32.80,1
us_chad_sz002283,us_chad_天润曲轴,8.10,-10.69,1,-0.048,-16.95,0
us_chad_sz002620,us_chad_瑞和股份,8.10,-37.41,1,-0.016,-40.33,0
sz002324_us_chad,普利特_us_chad,8.11,-18.30,1,-0.075,-25.22,1
us_chad_sz300052,us_chad_中青宝,8.11,-29.05,1,-0.059,-39.76,1
us_chad_sz300210,us_chad_森远股份,8.11,-24.97,1,-0.096,-35.02,1
us_chad_sz000590,us_chad_启迪古汉,8.12,-20.54,1,-0.068,-24.28,0
us_chad_sz002231,us_chad_奥维通信,8.12,-23.32,1,-0.019,-31.96,1
sz300365_us_chad,恒华科技_us_chad,8.12,-23.71,1,-0.004,-18.56,0
sz300428_us_chad,四通新材_us_chad,8.12,-5.34,1,0.036,-3.97,0
us_chad_sz000611,us_chad_*ST;蒙发,8.12,-21.16,1,-0.042,-21.20,0
us_chad_sz300421,us_chad_力星股份,8.13,-25.61,1,-0.017,-26.59,0
us_chad_sz002588,us_chad_史丹利,8.14,-6.50,1,-0.011,-14.64,1
us_chad_sh601992,us_chad_金隅股份,8.14,-15.61,1,-0.084,-22.55,0
us_chad_sz000037,us_chad_*ST;南񵍚,8.14,-30.65,1,-0.029,-30.29,0
us_chad_sz002513,us_chad_*ST;蓝丰,8.15,-25.08,1,-0.061,-33.25,1
us_chad_sz002637,us_chad_赞宇科技,8.15,-23.80,1,0.005,-18.30,0
us_chad_sz002165,us_chad_&#x7ea2 ;&#x5b9d ;丽,8.15,-16.49,1,-0.060,-13.39,0
us_chad_sh601169,us_chad_北京银行,8.15,-0.56,1,-0.007,1.45,0
us_chad_sh600841,us_chad_上柴股份,8.15,-25.83,1,-0.053,-26.38,0
us_chad_sz000702,us_chad_正虹科技,8.15,-10.41,1,0.049,-5.29,0
us_chad_sz002419,us_chad_天虹商场,8.15,-20.33,1,-0.070,-22.32,0
sh600382_us_chad,广东明珠_us_chad,8.16,-21.88,1,-0.078,-31.01,1
us_chad_sz002659,us_chad_中泰桥梁,8.16,-16.94,1,-0.044,-26.32,1
us_chad_sz002561,us_chad_徐家汇,8.16,-19.37,1,-0.083,-27.40,1
us_chad_sh600371,us_chad_万向德农,8.16,-25.81,1,-0.028,-27.88,0
sz002609_us_chad,捷顺科技_us_chad,8.16,-29.10,1,-0.097,-38.19,1
us_chad_sh600699,us_chad_均胜电子,8.17,-15.82,1,-0.024,-13.45,0
sh603022_us_chad,新通联_us_chad,8.17,-8.12,1,0.052,-1.21,0
us_chad_sz300237,us_chad_美晨科技,8.17,-10.14,1,-0.094,-17.90,1
sz002403_us_chad,爱仕达_us_chad,8.17,-25.61,1,-0.091,-24.97,0
us_chad_sz002627,us_chad_宜昌交运,8.17,-28.02,1,-0.075,-33.59,0
us_chad_sh600249,us_chad_两面针,8.18,-33.23,1,-0.081,-38.06,0
us_chad_sh600215,us_chad_长春经开,8.18,-19.46,1,-0.077,-40.86,1
sh603788_us_chad,宁波高发_us_chad,8.18,-14.83,1,-0.053,-8.66,0
us_chad_sz002405,us_chad_四维图新,8.19,-27.82,1,-0.057,-48.99,1
us_chad_sh600235,us_chad_民丰特纸,8.19,-28.48,1,0.036,-21.40,2
us_chad_sh600101,us_chad_明星电力,8.19,-14.52,1,-0.044,-17.41,0
us_chad_sh600861,us_chad_北京城乡,8.20,-28.67,1,-0.064,-29.82,0
us_chad_sz000555,us_chad_神州信息,8.20,-14.29,1,-0.014,-23.64,1
sz002747_us_chad,埃斯顿_us_chad,8.20,-18.86,1,-0.060,-25.96,1
sz002031_us_chad,巨轮智能_us_chad,8.20,-21.65,1,-0.028,-27.22,0
sh600573_us_chad,惠泉啤酒_us_chad,8.20,-14.06,1,0.066,-15.10,0
us_chad_sz000920,us_chad_南方汇通,8.21,-18.01,1,-0.011,-31.01,1
us_chad_sz002436,us_chad_兴森科技,8.21,-24.17,1,-0.004,-19.76,0
sz300356_us_chad,光一科技_us_chad,8.22,-29.76,1,-0.052,-25.66,0
sz300033_us_chad,同花顺_us_chad,8.22,-22.96,1,-0.041,-21.20,0
us_chad_sz002245,us_chad_澳洋顺昌,8.23,-12.82,1,0.006,-0.88,2
us_chad_sz300118,us_chad_东方日升,8.23,-5.59,1,0.076,6.59,2
us_chad_sz000911,us_chad_南宁糖业,8.23,-7.70,1,-0.013,1.62,2
us_chad_sh600843,us_chad_上工申贝,8.23,-14.95,1,-0.084,-30.44,1
us_chad_sz300231,us_chad_银信科技,8.24,-31.50,1,-0.053,-39.08,1
us_chad_sz002738,us_chad_中矿资源,8.24,-18.92,1,-0.082,-28.70,1
sz002756_us_chad,永兴特钢_us_chad,8.24,-20.02,1,-0.099,-29.54,1
us_chad_sz002160,us_chad_常铝股份,8.24,-24.80,1,-0.079,-35.33,1
us_chad_sh600201,us_chad_生物股份,8.24,-9.63,1,-0.083,-21.87,1
us_chad_sh603002,us_chad_宏昌电子,8.24,-21.92,1,-0.081,-29.10,1
us_chad_sh600012,us_chad_皖通高速,8.24,-7.47,1,0.051,-4.86,0
sz300179_us_chad,四方达_us_chad,8.25,-28.67,1,-0.086,-38.62,1
us_chad_sh600487,us_chad_亨通光电,8.25,0.34,1,-0.010,1.75,0
sz900912_us_chad,5:null};_us_chad,8.25,-17.14,1,-0.097,-27.09,1
us_chad_sz002755,us_chad_东方新星,8.25,-13.70,1,-0.038,-16.76,0
us_chad_sz000597,us_chad_东北制药,8.26,-26.00,1,-0.033,-30.12,0
us_chad_sz002548,us_chad_金新农,8.26,-16.80,1,-0.009,-6.12,2
us_chad_sh601886,us_chad_江河集团,8.26,-25.20,1,-0.057,-29.86,0
us_chad_sz002148,us_chad_北纬通信,8.26,-31.70,1,-0.065,-33.20,0
sh600257_us_chad,大湖股份_us_chad,8.27,-22.78,1,-0.073,-27.22,0
us_chad_sh600093,us_chad_禾嘉股份,8.28,-26.25,1,-0.076,-34.94,1
us_chad_sz002229,us_chad_鸿博股份,8.28,-25.36,1,0.036,-14.78,2
us_chad_sz000560,us_chad_昆百大Ａ,8.28,-22.56,1,-0.019,-23.69,0
sh600521_us_chad,华海药业_us_chad,8.28,1.20,1,-0.039,2.17,0
us_chad_sz002079,us_chad_苏州固锝,8.28,-30.14,1,-0.018,-33.42,0
us_chad_sh603311,us_chad_金海环境,8.29,-24.08,1,-0.084,-32.87,1
us_chad_sz300445,us_chad_康斯特,8.30,-23.26,1,-0.049,-27.67,0
sz002072_us_chad,凯瑞德_us_chad,8.30,-18.87,1,0.060,-9.07,2
sz300387_us_chad,富邦股份_us_chad,8.30,-25.88,1,-0.041,-29.98,0
sz300222_us_chad,科大智能_us_chad,8.30,-20.29,1,-0.024,-22.85,0
us_chad_sh600301,us_chad_*ST;南化,8.30,-15.70,1,0.028,-4.32,2
us_chad_sz000089,us_chad_深圳机场,8.31,-25.88,1,-0.081,-29.49,0
sz300182_us_chad,捷成股份_us_chad,8.31,-4.98,1,-0.082,-17.70,1
us_chad_sh603456,us_chad_九洲药业,8.31,1.11,1,0.015,-4.57,0
us_chad_sz300221,us_chad_银禧科技,8.31,-22.64,1,0.002,-7.60,2
sz300434_us_chad,金石东方_us_chad,8.31,-19.77,1,-0.031,-22.42,0
sh600821_us_chad,津劝业_us_chad,8.31,-32.76,1,-0.075,-38.38,0
us_chad_sz002232,us_chad_启明信息,8.32,-26.32,1,-0.083,-34.51,1
sh600173_us_chad,卧龙地产_us_chad,8.32,-26.12,1,-0.021,-23.09,0
us_chad_sh600505,us_chad_西昌电力,8.32,-25.11,1,-0.091,-31.28,0
sz300339_us_chad,润和软件_us_chad,8.33,-28.37,1,-0.094,-42.66,1
us_chad_sz002237,us_chad_恒邦股份,8.33,-19.54,1,-0.060,-18.28,0
us_chad_sz002311,us_chad_海大集团,8.33,-2.68,1,-0.027,4.71,0
sh600477_us_chad,杭萧钢构_us_chad,8.34,-15.61,1,-0.018,-25.45,1
us_chad_sz002222,us_chad_福晶科技,8.34,-17.51,1,0.034,-19.86,0
us_chad_sz000036,us_chad_华联控股,8.34,-13.76,1,0.031,-7.19,0
us_chad_sh600549,us_chad_厦门钨业,8.34,-23.60,1,-0.067,-14.10,2
us_chad_sz300019,us_chad_硅宝科技,8.35,-19.99,1,-0.032,-29.23,1
us_chad_sh600293,us_chad_三峡新材,8.35,-18.94,1,0.025,-15.06,0
us_chad_sh600367,us_chad_红星发展,8.35,-27.12,1,-0.071,-30.91,0
us_chad_sh600716,us_chad_凤凰股份,8.35,-30.34,1,-0.058,-39.53,1
us_chad_sz000415,us_chad_渤海金控,8.35,-14.53,1,-0.098,-35.65,1
us_chad_sz300270,us_chad_中威电子,8.36,-19.54,1,-0.077,-28.94,1
sz002091_us_chad,江苏国泰_us_chad,8.36,-21.49,1,-0.084,-14.75,0
us_chad_sh600456,us_chad_宝钛股份,8.36,-19.25,1,-0.076,-27.51,1
sh603669_us_chad,灵康药业_us_chad,8.36,-22.92,1,-0.092,-35.24,1
us_chad_sz002619,us_chad_巨龙管业,8.36,-17.15,1,0.008,1.54,2
us_chad_sh601318,us_chad_中国平安,8.37,-4.71,1,-0.095,-12.43,1
us_chad_sz002104,us_chad_恒宝股份,8.38,-20.34,1,-0.093,-33.97,1
us_chad_sz002088,us_chad_鲁阳节能,8.39,-18.17,1,-0.009,-18.70,0
us_chad_sz002534,us_chad_杭锅股份,8.40,-32.28,1,-0.049,-34.51,0
sh600489_us_chad,中金黄金_us_chad,8.41,-20.88,1,-0.038,-20.52,0
sh600238_us_chad,海南椰岛_us_chad,8.41,-16.75,1,-0.083,-26.05,1
sh603288_us_chad,海天味业_us_chad,8.41,6.58,1,-0.091,-1.27,0
us_chad_sz002613,us_chad_北玻股份,8.41,-22.59,1,-0.056,-22.90,0
us_chad_sh600769,us_chad_祥龙电业,8.41,-20.51,1,-0.040,-23.25,0
us_chad_sh600467,us_chad_好当家,8.41,-18.01,1,-0.028,-15.49,0
sh603869_us_chad,北部湾旅_us_chad,8.42,-13.46,1,0.070,-15.32,0
us_chad_sz002226,us_chad_江南化工,8.42,-42.91,1,0.031,-41.38,0
us_chad_sz000868,us_chad_安凯客车,8.43,-24.52,1,-0.094,-36.51,1
us_chad_sz000811,us_chad_烟台冰轮,8.43,-23.93,1,-0.091,-35.12,1
sz300463_us_chad,迈克生物_us_chad,8.43,-9.18,1,-0.051,-16.83,1
sh603588_us_chad,高能环境_us_chad,8.43,-12.89,1,-0.088,-29.03,1
us_chad_sz000705,us_chad_浙江震元,8.44,-26.38,1,-0.052,-33.14,1
us_chad_sz000860,us_chad_顺鑫农业,8.45,-10.31,1,-0.026,-7.41,0
sz000615_us_chad,湖北金环_us_chad,8.45,-22.43,1,0.018,-21.80,0
us_chad_sz300223,us_chad_北京君正,8.45,-20.58,1,-0.033,-20.19,0
us_chad_sz002322,us_chad_理工环科,8.45,-24.32,1,-0.039,-32.94,1
sh600339_us_chad,*ST;天利_us_chad,8.45,-23.98,1,-0.097,-34.70,1
sz002017_us_chad,东信和平_us_chad,8.46,-27.55,1,-0.091,-39.96,1
sz002236_us_chad,大华股份_us_chad,8.46,4.24,1,-0.078,-1.34,0
sz300340_us_chad,科恒股份_us_chad,8.46,-18.22,1,0.008,-21.88,0
us_chad_sh600857,us_chad_宁波中百,8.47,-27.54,1,-0.074,-30.79,0
us_chad_sh603008,us_chad_喜临门,8.47,-17.15,1,-0.005,-22.90,0
us_chad_sz000869,us_chad_&#x5f20  ;裕Ａ,8.47,-8.45,1,-0.093,-13.74,0
us_chad_sz002490,us_chad_山东墨龙,8.48,-25.69,1,-0.097,-30.85,0
sz000713_us_chad,丰乐种业_us_chad,8.48,-27.62,1,-0.090,-37.35,1
us_chad_sh603099,us_chad_长白山,8.48,-7.86,1,-0.038,-16.48,1
us_chad_sh600328,us_chad_兰太实业,8.49,-18.60,1,-0.051,-25.39,0
us_chad_sz000969,us_chad_安泰科技,8.49,-21.24,1,-0.098,-19.01,0
us_chad_sz002597,us_chad_金禾实业,8.49,-19.89,1,0.030,-6.42,2
sz300071_us_chad,华谊嘉信_us_chad,8.49,-3.23,1,0.082,-24.36,1
us_chad_sh600217,us_chad_秦岭水泥,8.50,-43.53,1,-0.043,-50.19,1
us_chad_sz000636,us_chad_风华高科,8.50,-21.50,1,-0.087,-35.25,1
us_chad_sz002408,us_chad_齐翔腾达,8.50,-29.17,1,-0.090,-34.31,0
us_chad_sz002448,us_chad_中原内配,8.50,-21.55,1,-0.022,-17.75,0
sh600513_us_chad,联环药业_us_chad,8.50,-29.61,1,-0.092,-39.91,1
us_chad_sh600992,us_chad_贵绳股份,8.51,-28.70,1,-0.074,-34.07,0
us_chad_sz000950,us_chad_*ST;建峰,8.51,-19.91,1,-0.058,-28.32,1
us_chad_sz002630,us_chad_华西能源,8.51,-9.29,1,-0.063,-18.00,1
sz002193_us_chad,山东如意_us_chad,8.52,-22.32,1,-0.061,-28.54,0
us_chad_sh600833,us_chad_第一医药,8.52,-23.44,1,-0.085,-28.17,0
us_chad_sh600537,us_chad_亿晶光电,8.53,-29.50,1,-0.074,-30.64,0
us_chad_sz000514,us_chad_&#x6e1d ;&#x5f00 ;发,8.53,-26.88,1,-0.051,-33.93,1
us_chad_sh600333,us_chad_长春燃气,8.54,-40.24,1,-0.087,-37.57,0
us_chad_sz000070,us_chad_特发信息,8.54,-3.16,1,0.024,-3.88,0
us_chad_sh600962,us_chad_国投中鲁,8.54,-24.87,1,-0.073,-32.19,1
sz002328_us_chad,新朋股份_us_chad,8.55,-30.77,1,-0.089,-39.98,1
us_chad_sz000563,us_chad_陕国投Ａ,8.55,-17.88,1,-0.003,-21.06,0
sz000718_us_chad,苏宁环球_us_chad,8.56,-19.74,1,0.008,-10.55,2
us_chad_sh600527,us_chad_江南高纤,8.56,-26.39,1,-0.074,-30.15,0
us_chad_sz000546,us_chad_金圆股份,8.56,-24.71,1,-0.038,-29.74,0
us_chad_sz000032,us_chad_深桑达Ａ,8.56,-12.86,1,0.014,-20.31,0
us_chad_sh600203,us_chad_福日电子,8.57,-23.52,1,-0.086,-27.06,0
sz300014_us_chad,亿纬锂能_us_chad,8.57,-11.52,1,0.039,-0.47,2
sz002033_us_chad,丽江旅游_us_chad,8.57,-9.39,1,-0.073,-23.33,1
us_chad_sz002726,us_chad_龙大肉食,8.57,-13.12,1,-0.054,-16.71,0
us_chad_sz002046,us_chad_轴研科技,8.57,-26.39,1,-0.082,-31.36,0
us_chad_sh600802,us_chad_福建水泥,8.58,-25.70,1,-0.055,-26.40,0
us_chad_sz002688,us_chad_金河生物,8.58,-28.56,1,0.071,-5.42,2
us_chad_sz000703,us_chad_恒逸石化,8.59,-22.08,1,-0.007,-20.88,0
us_chad_sh600330,us_chad_天通股份,8.59,-28.62,1,-0.093,-30.05,0
sz300447_us_chad,全信股份_us_chad,8.59,-30.93,1,-0.025,-40.25,1
us_chad_sz002519,us_chad_银河电子,8.59,-2.72,1,-0.062,-1.47,0
us_chad_sh600230,us_chad_*ST;沧大,8.60,-18.96,1,0.007,-10.66,2
sz002007_us_chad,华兰生物_us_chad,8.61,-8.91,1,-0.044,-4.49,0
sz300252_us_chad,金信诺_us_chad,8.62,-26.15,1,-0.088,-35.11,1
sz002618_us_chad,丹邦科技_us_chad,8.62,-24.08,1,0.034,-13.47,2
sh600551_us_chad,时代出版_us_chad,8.62,-14.06,1,-0.080,-26.47,1
us_chad_sz002121,us_chad_科陆电子,8.62,-15.60,1,-0.041,-17.65,0
us_chad_sz000858,us_chad_&#x4e94 ;&#x7cae ;液,8.62,0.03,1,-0.049,6.84,0
sh600792_us_chad,云煤能源_us_chad,8.62,-24.53,1,-0.092,-36.28,1
us_chad_sz002270,us_chad_法因数控,8.63,-24.52,1,-0.007,-27.80,0
sz002243_us_chad,通产丽星_us_chad,8.63,-22.28,1,0.021,-27.62,0
us_chad_sz000537,us_chad_广宇发展,8.63,-24.53,1,-0.087,-34.96,1
us_chad_sz002497,us_chad_雅化集团,8.63,-17.59,1,-0.077,-23.60,0
sh600826_us_chad,兰生股份_us_chad,8.63,-20.82,1,-0.073,-26.50,0
us_chad_sz300241,us_chad_瑞丰光电,8.64,-7.59,1,-0.012,-0.65,0
us_chad_sz002171,us_chad_楚江新材,8.64,-28.43,1,-0.089,-39.24,1
sz300053_us_chad,欧比特_us_chad,8.65,-20.12,1,-0.092,-25.11,0
us_chad_sz002053,us_chad_云南盐化,8.65,-13.25,1,-0.005,-5.95,0
us_chad_sz002048,us_chad_宁波华翔,8.65,-19.52,1,-0.040,-14.48,0
us_chad_sz000632,us_chad_三木集团,8.65,-22.69,1,-0.068,-18.05,0
us_chad_sz000801,us_chad_四川九洲,8.66,-15.38,1,-0.069,-25.78,1
us_chad_sh600973,us_chad_宝胜股份,8.67,-20.30,1,-0.071,-29.13,1
us_chad_sh601566,us_chad_九牧王,8.67,-30.06,1,-0.088,-38.99,1
us_chad_sz002178,us_chad_延华智能,8.67,-36.56,1,-0.097,-46.14,1
sz300311_us_chad,任子行_us_chad,8.68,-16.47,1,-0.067,-28.89,1
sz000050_us_chad,深天马Ａ_us_chad,8.68,-22.88,1,-0.091,-24.53,0
us_chad_sz300146,us_chad_汤臣倍健,8.68,-23.21,1,-0.082,-34.07,1
us_chad_sz000576,us_chad_广东甘化,8.69,-25.14,1,0.025,-32.81,1
us_chad_sz000678,us_chad_襄阳轴承,8.69,-31.04,1,-0.047,-33.56,0
us_chad_sz000978,us_chad_桂林旅游,8.70,-22.72,1,-0.039,-29.74,0
sz002315_us_chad,焦点科技_us_chad,8.71,-24.91,1,-0.082,-40.92,1
us_chad_sz002695,us_chad_煌上煌,8.72,-21.14,1,-0.056,-23.27,0
us_chad_sz002101,us_chad_广东鸿图,8.72,-19.11,1,-0.043,-17.75,0
us_chad_sz000796,us_chad_凯撒旅游,8.72,-4.35,1,0.046,-2.74,0
us_chad_sh600340,us_chad_华夏幸福,8.72,-4.01,1,-0.070,-7.96,0
us_chad_sh600712,us_chad_南宁百货,8.73,-28.87,1,0.000,-27.13,0
sz300320_us_chad,海达股份_us_chad,8.73,-26.19,1,-0.093,-34.48,1
us_chad_sz300295,us_chad_三六五网,8.73,-34.97,1,-0.089,-47.18,1
us_chad_sh603718,us_chad_海利生物,8.74,2.21,1,0.027,9.71,0
us_chad_sh600644,us_chad_乐山电力,8.74,-24.61,1,-0.078,-27.51,0
us_chad_sh600311,us_chad_荣华实业,8.75,-32.18,1,-0.092,-38.23,0
us_chad_sz300201,us_chad_海伦哲,8.75,-3.31,1,0.095,-5.47,2
sz002241_us_chad,歌尔声学_us_chad,8.75,-12.42,1,-0.079,-17.22,0
sz000005_us_chad,世纪星源_us_chad,8.75,-14.69,1,-0.078,-30.80,1
sz300440_us_chad,运达科技_us_chad,8.76,-8.18,1,-0.001,-21.29,1
us_chad_sz002338,us_chad_奥普光电,8.76,-18.73,1,-0.069,-28.35,1
us_chad_sz000011,us_chad_深物񎆪,8.77,-15.58,1,-0.010,-17.88,0
us_chad_sh603989,us_chad_艾华集团,8.78,-15.83,1,-0.084,-23.88,1
us_chad_sz300045,us_chad_华力创通,8.78,-9.12,1,-0.017,-15.39,0
us_chad_sz000603,us_chad_盛达矿业,8.78,-25.81,1,-0.051,-32.13,0
