Code, Name, Standard Deviation, Average, HedgeType, Skewness, latestValue, BuySuggestion
sz002072,凯瑞德_us_chad,10.74,-23.77,1,-0.883,-22.27,0
us_chad,us_chad_海润光伏,10.74,-29.64,1,-0.114,-33.92,0
sh601069,西部黄金_us_chad,10.74,-6.92,1,0.100,-4.72,0
sz000301,东方市场_us_chad,10.75,-33.04,1,-0.148,-48.12,1
sz002380,科远股份_us_chad,10.76,4.48,1,0.133,5.00,0
sz000938,紫光股份_us_chad,10.76,-22.37,1,-0.115,-43.14,1
sz002699,美盛文化_us_chad,10.76,-10.81,1,-0.120,-27.64,1
sz000060,中金岭南_us_chad,10.77,-28.20,1,-0.137,-45.33,1
sz002041,登海种业_us_chad,10.77,-11.86,1,-0.149,-27.38,1
sz002493,荣盛石化_us_chad,10.77,-6.50,1,0.116,-7.14,0
sz002517,恺英网络_us_chad,10.77,-8.70,1,0.020,-25.95,1
sh600620,天宸股份_us_chad,10.78,-3.17,1,-0.119,-17.14,1
sz300378,鼎捷软件_us_chad,10.79,-29.23,1,-0.147,-49.34,1
sz300205,天喻信息_us_chad,10.79,-38.40,1,-0.155,-56.00,1
sh603167,渤海轮渡_us_chad,10.79,-29.54,1,-0.146,-42.29,1
sz002299,圣农发展_us_chad,10.79,6.25,1,0.079,21.14,2
sh601555,东吴证券_us_chad,10.80,-25.31,1,-0.156,-41.27,1
sz002153,石基信息_us_chad,10.80,-21.42,1,-0.135,-33.65,1
sz002715,登云股份_us_chad,10.80,-32.90,1,-0.117,-36.92,0
sz300412,迦南科技_us_chad,10.81,-11.43,1,-0.171,-23.05,1
sh603698,航天工程_us_chad,10.81,-18.93,1,-0.139,-33.38,1
sz300245,天玑科技_us_chad,10.81,-15.79,1,-0.032,-33.43,1
sz000999,华润三九_us_chad,10.81,-16.25,1,-0.148,-30.05,1
us_chad,us_chad_北方股份,10.82,-12.70,1,-0.047,-30.79,1
sz002049,同方国芯_us_chad,10.82,1.04,1,0.055,28.63,2
sz300362,天翔环境_us_chad,10.83,-4.46,1,0.121,26.73,2
us_chad,us_chad_安琪酵母,10.83,-1.04,1,0.013,15.18,2
sh601965,中国汽研_us_chad,10.83,-21.78,1,-0.144,-34.15,1
sz002465,海格通信_us_chad,10.84,-8.71,1,-0.192,-31.39,1
sh601218,吉鑫科技_us_chad,10.84,-37.74,1,-0.145,-52.42,1
sz002385,大北农_us_chad,10.84,-13.80,1,-0.144,-21.34,0
sz002287,奇正藏药_us_chad,10.84,-6.35,1,-0.060,-7.81,0
sh601021,春秋航空_us_chad,10.85,2.33,1,-0.172,-7.70,0
sz300213,佳讯飞鸿_us_chad,10.86,-20.13,1,-0.125,-41.03,1
sz300444,双杰电气_us_chad,10.87,-14.58,1,-0.067,-31.88,1
sz002366,台海核电_us_chad,10.87,-18.19,1,-0.190,-37.08,1
sh600816,安信信托_us_chad,10.87,9.95,1,-0.094,-0.08,0
sz002108,沧州明珠_us_chad,10.88,13.80,1,0.078,34.52,2
sz000937,冀中能源_us_chad,10.88,-22.53,1,-0.097,-29.50,0
sz002285,世联行_us_chad,10.88,-29.28,1,-0.164,-48.02,1
sz002502,骅威股份_us_chad,10.88,0.83,1,0.644,6.69,0
us_chad,us_chad_西宁特钢,10.89,-31.32,1,-0.098,-41.20,1
sz300407,凯发电气_us_chad,10.89,-15.01,1,-0.501,-17.70,0
sh601699,潞安环能_us_chad,10.89,-20.75,1,-0.071,-25.81,0
us_chad,us_chad_宏图高科,10.90,-10.11,1,-0.112,2.77,2
sh600353,旭光股份_us_chad,10.91,-22.60,1,-0.139,-35.50,1
us_chad,us_chad_天成控股,10.91,-31.36,1,-0.129,-45.38,1
sh601015,陕西黑猫_us_chad,10.92,-31.28,1,-0.152,-45.68,1
sh600223,鲁商置业_us_chad,10.93,-28.65,1,-0.145,-46.77,1
sh603227,雪峰科技_us_chad,10.93,-18.78,1,-0.100,-35.51,1
sh603001,奥康国际_us_chad,10.94,-22.55,1,-0.129,-41.84,1
sz002628,成都路桥_us_chad,10.95,-5.61,1,0.046,-12.36,0
sz000701,厦门信达_us_chad,10.95,-1.65,1,-0.043,-17.92,1
sz002302,西部建设_us_chad,10.96,-14.69,1,-0.142,-26.14,1
us_chad,us_chad_东风科技,10.96,-21.27,1,-0.083,-30.45,0
sh600126,杭钢股份_us_chad,10.96,-26.65,1,-0.128,-41.81,1
sz002141,蓉胜超微_us_chad,10.96,-4.09,1,0.098,-1.95,0
sz300041,回天新材_us_chad,10.97,-34.23,1,-0.147,-40.96,0
sz002698,博实股份_us_chad,10.97,-22.50,1,-0.151,-43.08,1
sz000738,中航动控_us_chad,10.97,-2.55,1,-0.054,-18.89,1
sh600755,厦门国贸_us_chad,10.97,-28.82,1,-0.154,-37.18,0
sz002348,高乐股份_us_chad,10.97,-8.93,1,-0.142,-26.80,1
sh600678,四川金顶_us_chad,10.98,-28.23,1,-0.047,-40.26,1
us_chad,us_chad_中体产业,10.98,-21.43,1,-0.130,-28.70,0
sz300415,伊之密_us_chad,10.98,-12.86,1,-0.140,-32.00,1
sz000753,漳州发展_us_chad,10.98,-28.27,1,-0.164,-46.12,1
sz300073,当升科技_us_chad,10.99,-8.56,1,0.104,34.51,2
sz002092,中泰化学_us_chad,10.99,-8.81,1,-0.152,-35.00,1
sh600612,老凤祥_us_chad,11.00,-5.02,1,-0.124,-12.18,0
us_chad,us_chad_宋都股份,11.00,-38.57,1,-0.140,-51.34,1
sz002213,&#x7279 ;&#x5c14 ;佳_us_chad,11.01,-2.47,1,0.143,31.65,2
sh600361,华联综超_us_chad,11.01,-28.61,1,-0.145,-41.60,1
sz300076,GQY;视讯_us_chad,11.01,-11.30,1,-0.193,-27.21,1
sz002657,中科金财_us_chad,11.02,-28.31,1,-0.151,-49.30,1
sz300398,飞凯材料_us_chad,11.02,-5.85,1,-0.134,-24.27,1
sh600997,开滦股份_us_chad,11.02,-23.60,1,-0.139,-34.26,1
sh601238,广汽集团_us_chad,11.02,32.29,1,0.091,52.34,2
sh603108,润达医疗_us_chad,11.02,11.00,1,0.075,16.47,0
sh600783,鲁信创投_us_chad,11.03,-29.05,1,-0.077,-46.78,1
sz002277,友阿股份_us_chad,11.04,-26.28,1,-0.161,-41.70,1
sz002544,杰赛科技_us_chad,11.04,-8.29,1,0.374,0.06,0
sz000553,沙隆达Ａ_us_chad,11.05,-17.33,1,-0.972,-29.08,1
sz002276,万马股份_us_chad,11.05,-16.96,1,-0.230,-38.68,1
sz000521,美菱电器_us_chad,11.05,-20.30,1,-0.168,-33.11,1
sz000821,京山轻机_us_chad,11.05,-29.07,1,-0.103,-38.32,1
sz000936,华西股份_us_chad,11.05,-28.30,1,-0.120,-43.86,1
sh603555,贵人鸟_us_chad,11.05,-23.79,1,-0.164,-40.39,1
sh600887,伊利股份_us_chad,11.06,-4.48,1,-0.143,-10.56,0
sz000661,长春高新_us_chad,11.06,-9.78,1,-0.156,-21.24,1
sh603222,济民制药_us_chad,11.06,-12.96,1,-0.045,-21.96,0
sz002616,长青集团_us_chad,11.06,-6.85,1,-0.192,-19.92,1
sh603169,兰石重装_us_chad,11.06,-21.59,1,-0.145,-41.46,1
sz002485,希努尔_us_chad,11.06,-10.30,1,0.425,-1.11,0
sh600746,江苏索普_us_chad,11.06,-17.93,1,-0.209,-25.01,0
sz300069,金利华电_us_chad,11.06,-23.89,1,-0.353,-28.73,0
us_chad,us_chad_云天化,11.07,-26.68,1,-0.136,-42.45,1
us_chad,us_chad_保变电气,11.08,-33.11,1,-0.152,-44.64,1
sz002152,广电运通_us_chad,11.08,-20.54,1,-0.158,-34.78,1
sh600740,山西焦化_us_chad,11.08,-23.92,1,-0.216,-36.81,1
sz002255,海陆重工_us_chad,11.08,-21.43,1,-0.167,-39.83,1
us_chad,us_chad_冠城大通,11.08,-24.63,1,-0.139,-37.89,1
us_chad,us_chad_上海家化,11.08,-13.59,1,-0.144,-31.50,1
sz002538,司尔特_us_chad,11.08,-22.07,1,-0.161,-39.15,1
sz002085,万丰奥威_us_chad,11.08,6.36,1,0.146,24.08,2
sz300413,快乐购_us_chad,11.09,-28.21,1,-0.138,-48.25,1
sz300417,南华仪器_us_chad,11.10,-15.84,1,-0.012,-24.99,0
sz300194,福安药业_us_chad,11.11,-12.18,1,-0.123,-41.15,1
sz002086,东方海洋_us_chad,11.11,-17.05,1,-0.075,-34.38,1
us_chad,us_chad_浙江龙盛,11.11,-21.98,1,-0.147,-36.91,1
us_chad,us_chad_江苏舜天,11.11,-32.76,1,-0.135,-42.09,1
sh601519,大智慧_us_chad,11.11,-34.28,1,-0.163,-52.38,1
sz002145,中核钛白_us_chad,11.12,-24.98,1,0.084,-18.52,0
sz002190,成飞集成_us_chad,11.12,-17.14,1,-0.144,-29.95,1
sh600761,安徽合力_us_chad,11.12,-23.10,1,-0.161,-38.89,1
sz000049,德赛电池_us_chad,11.13,-3.47,1,-0.106,-21.85,1
us_chad,us_chad_福田汽车,11.15,-29.68,1,-0.146,-43.09,1
sz000983,西山煤电_us_chad,11.15,-19.51,1,0.002,-21.17,0
sz000021,深科技_us_chad,11.15,-21.06,1,-0.159,-34.07,1
sz000915,山大华特_us_chad,11.15,-31.51,1,-0.148,-39.61,0
sz002470,金正大_us_chad,11.15,-8.46,1,-0.195,-25.45,1
sz300026,红日药业_us_chad,11.16,-23.23,1,-0.171,-40.74,1
sh600121,郑州煤电_us_chad,11.16,-28.61,1,-0.155,-45.55,1
sz000548,湖南投资_us_chad,11.16,-34.16,1,-0.115,-48.23,1
sz002154,&#x62a5 ;&#x559c ;鸟_us_chad,11.17,-32.88,1,-0.155,-50.20,1
sz002433,太安堂_us_chad,11.17,-23.11,1,-0.164,-42.82,1
sz000633,*ST;合金_us_chad,11.17,-17.83,1,-1.133,-24.11,0
us_chad,us_chad_北京城建,11.18,-27.20,1,-0.148,-38.15,1
sz002146,荣盛发展_us_chad,11.18,-17.59,1,-0.159,-35.83,1
sz000411,英特集团_us_chad,11.18,-17.96,1,-0.118,-23.34,0
sh600195,中牧股份_us_chad,11.18,-6.37,1,-0.236,-35.27,1
sz000554,泰山石油_us_chad,11.19,-18.76,1,-0.141,-36.41,1
sz300051,三五互联_us_chad,11.20,-17.25,1,-0.168,-27.11,1
sz002323,雅百特_us_chad,11.20,0.45,1,0.111,26.26,2
sz300170,汉得信息_us_chad,11.20,-27.26,1,-0.174,-46.85,1
sz300303,聚飞光电_us_chad,11.20,-21.21,1,-0.170,-38.66,1
sz000651,格力电器_us_chad,11.21,-7.74,1,-0.138,-10.09,0
sz000524,岭南控股_us_chad,11.21,-26.97,1,-0.148,-49.41,1
sz000523,广州浪奇_us_chad,11.21,-24.70,1,-0.153,-41.97,1
sh601800,中国交建_us_chad,11.21,-6.52,1,-0.159,-24.60,1
sz300114,中航电测_us_chad,11.21,-8.95,1,-0.062,-27.29,1
sz002515,金字火腿_us_chad,11.22,-18.15,1,-0.069,-26.71,0
sz300191,潜能恒信_us_chad,11.22,0.61,1,0.011,-12.74,1
sz000666,经纬纺机_us_chad,11.22,-2.73,1,0.005,-16.53,1
us_chad,us_chad_健康元,11.23,-26.35,1,-0.139,-42.88,1
sz002220,天宝股份_us_chad,11.24,-22.96,1,-0.087,-29.38,0
sh601155,新城控股_us_chad,11.24,-35.06,1,-0.358,-53.09,1
sh600801,华新水泥_us_chad,11.25,-22.54,1,-0.134,-37.95,1
us_chad,us_chad_大恒科技,11.25,-35.06,1,-0.146,-49.42,1
sz000733,振华科技_us_chad,11.25,-15.21,1,-0.158,-28.19,1
sz002339,积成电子_us_chad,11.25,-36.72,1,-0.169,-56.24,1
sz300425,环能科技_us_chad,11.25,12.20,1,0.151,14.95,0
sh600039,四川路桥_us_chad,11.26,-22.87,1,-0.172,-41.16,1
sh601668,中国建筑_us_chad,11.26,-13.21,1,-0.161,-27.74,1
sh600825,新华传媒_us_chad,11.26,-36.15,1,-0.160,-52.96,1
sh603088,宁波精达_us_chad,11.26,-13.97,1,-0.068,-22.83,0
sz300306,远方光电_us_chad,11.26,-20.43,1,-0.407,-30.84,1
sz002476,宝莫股份_us_chad,11.27,-32.61,1,-0.153,-44.94,1
sz300388,国祯环保_us_chad,11.27,-15.84,1,-0.164,-38.59,1
sz000795,英洛华_us_chad,11.27,-10.97,1,-0.018,-26.78,1
us_chad,us_chad_华胜天成,undefined,undefined,undefined,undefined,undefined,0
sh600243,青海华鼎_us_chad,11.29,-22.80,1,-0.146,-39.67,1
us_chad,us_chad_长春燃气,undefined,undefined,undefined,undefined,undefined,0
us_chad,us_chad_洪城水业,undefined,undefined,undefined,undefined,undefined,0
us_chad,us_chad_石岘纸业,undefined,undefined,undefined,undefined,undefined,0
us_chad,us_chad_国机汽车,undefined,undefined,undefined,undefined,undefined,0
us_chad,us_chad_国金证券,undefined,undefined,undefined,undefined,undefined,0
us_chad,us_chad_国中水务,undefined,undefined,undefined,undefined,undefined,0
us_chad,us_chad_海越股份,undefined,undefined,undefined,undefined,undefined,0
us_chad,us_chad_罗顿发展,undefined,undefined,undefined,undefined,undefined,0
us_chad,us_chad_新力金融,undefined,undefined,undefined,undefined,undefined,0
us_chad,us_chad_XD;宁波韵,undefined,undefined,undefined,undefined,undefined,0
us_chad,us_chad_新华医疗,undefined,undefined,undefined,undefined,undefined,0
sz300347,泰格医药_us_chad,11.29,-10.29,1,-0.194,-10.60,0
us_chad,us_chad_五洲交通,undefined,undefined,undefined,undefined,undefined,0
us_chad,us_chad_澄星股份,undefined,undefined,undefined,undefined,undefined,0
us_chad,us_chad_盘江股份,undefined,undefined,undefined,undefined,undefined,0
sz300204,舒泰神_us_chad,11.29,-17.70,1,-0.155,-35.05,1
sh601899,紫金矿业_us_chad,11.29,-22.13,1,-0.147,-35.26,1
us_chad,us_chad_风帆股份,undefined,undefined,undefined,undefined,undefined,0
sh601857,中国石油_us_chad,undefined,undefined,undefined,undefined,undefined,0
us_chad,us_chad_海航创新,undefined,undefined,undefined,undefined,undefined,0
us_chad,us_chad_升华拜克,undefined,undefined,undefined,undefined,undefined,0
sz002191,劲嘉股份_us_chad,undefined,undefined,undefined,undefined,undefined,0
us_chad,us_chad_浙江东日,undefined,undefined,undefined,undefined,undefined,0
us_chad,us_chad_大西洋,undefined,undefined,undefined,undefined,undefined,0
us_chad,us_chad_新疆天业,undefined,undefined,undefined,undefined,undefined,0
us_chad,us_chad_*ST;星马,undefined,undefined,undefined,undefined,undefined,0
us_chad,us_chad_江西长运,undefined,undefined,undefined,undefined,undefined,0
us_chad,us_chad_林海股份,undefined,undefined,undefined,undefined,undefined,0
sh601900,南方传媒_us_chad,undefined,undefined,undefined,undefined,undefined,0
us_chad,us_chad_XD;西水股,undefined,undefined,undefined,undefined,undefined,0
us_chad,us_chad_时代万恒,undefined,undefined,undefined,undefined,undefined,0
sz000748,长城信息_us_chad,undefined,undefined,undefined,undefined,undefined,0
us_chad,us_chad_亿利洁能,undefined,undefined,undefined,undefined,undefined,0
us_chad,us_chad_安泰集团,undefined,undefined,undefined,undefined,undefined,0
sz000066,长城电脑_us_chad,undefined,undefined,undefined,undefined,undefined,0
us_chad,us_chad_信雅达,undefined,undefined,undefined,undefined,undefined,0
us_chad,us_chad_道博股份,undefined,undefined,undefined,undefined,undefined,0
sh600978,宜华木业_us_chad,undefined,undefined,undefined,undefined,undefined,0
sz300359,全通教育_us_chad,11.31,-17.49,1,-0.158,-33.81,1
sh603128,华贸物流_us_chad,11.31,-17.83,1,-1.441,-20.42,0
sz000736,中房地产_us_chad,11.31,-3.01,1,0.088,-5.70,0
sz000529,广弘控股_us_chad,11.31,-17.28,1,-0.589,-11.24,0
sz002648,卫星石化_us_chad,11.32,-29.68,1,-0.164,-43.64,1
sz002646,青青稞酒_us_chad,11.32,-28.38,1,-0.160,-38.98,1
sz000504,*ST;生物_us_chad,11.32,-17.61,1,-0.125,-42.22,1
sh601969,XD;海南矿_us_chad,11.32,-26.63,1,-0.160,-42.58,1
sz000631,顺发恒业_us_chad,11.33,-2.09,1,-0.086,-2.87,0
us_chad,us_chad_华升股份,11.33,-16.43,1,-0.056,-19.70,0
sz002432,九安医疗_us_chad,11.34,-25.54,1,-0.115,-44.81,1
sh600684,珠江实业_us_chad,11.34,-30.62,1,-0.144,-46.92,1
sz000090,天健集团_us_chad,11.34,-26.49,1,-0.181,-45.11,1
sh600797,浙大网新_us_chad,11.35,-25.81,1,-0.166,-39.44,1
sz300120,经纬电材_us_chad,11.35,-34.64,1,-0.141,-50.53,1
sz002599,盛通股份_us_chad,11.35,-6.40,1,0.108,-1.59,0
us_chad,us_chad_山东高速,11.36,-24.18,1,-0.156,-35.68,1
sz000751,锌业股份_us_chad,11.36,-23.93,1,-0.156,-41.03,1
sh603355,莱克电气_us_chad,11.36,-21.75,1,-0.143,-36.96,1
sz000861,海印股份_us_chad,11.36,-29.91,1,-0.174,-49.00,1
us_chad,us_chad_亿阳信通,11.36,-21.67,1,-0.142,-31.47,1
sh600717,天津港_us_chad,11.37,-24.91,1,-0.163,-40.16,1
sh600590,泰豪科技_us_chad,11.37,-8.81,1,-0.147,-34.00,1
sz000919,金陵药业_us_chad,11.37,-21.61,1,-0.167,-37.54,1
sz300072,三聚环保_us_chad,11.38,9.24,1,-0.090,17.35,0
sh600598,北大荒_us_chad,11.38,-21.79,1,-0.160,-39.50,1
sz000998,隆平高科_us_chad,11.38,-20.85,1,-0.140,-29.49,0
sz002729,好利来_us_chad,11.38,-8.46,1,0.020,23.95,2
sh600421,仰帆控股_us_chad,11.39,-8.60,1,0.112,-7.20,0
sz002474,榕基软件_us_chad,11.39,-14.51,1,-0.198,-37.77,1
sz002204,大连重工_us_chad,11.39,-30.92,1,-0.161,-44.11,1
us_chad,us_chad_置信电气,11.40,-26.20,1,-0.134,-41.90,1
sz000517,荣安地产_us_chad,11.41,-11.28,1,-0.111,-26.33,1
sz300195,长荣股份_us_chad,11.41,-22.79,1,-0.222,-43.03,1
sz002184,海得控制_us_chad,11.42,-23.94,1,-0.161,-44.65,1
us_chad,us_chad_国电南自,11.42,-32.58,1,-0.149,-45.98,1
sz002629,仁智油服_us_chad,11.43,-19.91,1,-2.122,-44.48,1
sz002663,普邦园林_us_chad,11.43,-25.51,1,-0.178,-34.81,0
us_chad,us_chad_航天机电,11.44,-23.78,1,-0.116,-31.37,0
sz002463,沪电股份_us_chad,11.45,-34.63,1,-0.157,-44.88,1
sz000970,中科三环_us_chad,11.45,-35.23,1,-0.165,-48.55,1
sz000613,大东񭝺_us_chad,11.45,-2.08,1,0.141,-6.36,0
us_chad,us_chad_老白干酒,11.46,-17.40,1,-0.156,-28.67,1
us_chad,us_chad_格力地产,11.46,-27.20,1,-0.135,-32.22,0
sz000732,泰禾集团_us_chad,11.48,-13.40,1,-0.154,-30.26,1
sh600229,城市传媒_us_chad,11.49,-25.33,1,-0.150,-42.75,1
sz002038,双鹭药业_us_chad,11.49,-15.11,1,-0.161,-21.65,0
sz300319,麦捷科技_us_chad,11.49,-12.44,1,-0.195,-29.35,1
sz300280,南通锻压_us_chad,11.49,-14.68,1,-1.379,-20.16,0
sz002030,达安基因_us_chad,11.50,-15.59,1,-0.182,-38.24,1
sh603366,日出东方_us_chad,11.50,-24.99,1,-0.168,-39.78,1
sh600703,三安光电_us_chad,11.51,-12.52,1,-0.178,-28.51,1
sz002529,海源机械_us_chad,11.52,-12.29,1,-0.065,-27.80,1
sh600030,中信证券_us_chad,11.52,-22.49,1,-0.145,-34.90,1
sh603012,创力集团_us_chad,11.54,-23.53,1,-0.165,-34.07,1
sh600483,福能股份_us_chad,11.54,-12.31,1,-0.164,-34.27,1
us_chad,us_chad_皖维高新,11.54,-38.22,1,-0.142,-50.43,1
sz002736,国信证券_us_chad,11.54,-21.23,1,-0.162,-37.49,1
sh601933,永辉超市_us_chad,11.55,-18.32,1,-0.153,-31.26,1
sz002347,泰尔重工_us_chad,11.56,-14.07,1,-0.228,-32.13,1
sz002047,宝鹰股份_us_chad,11.56,-17.10,1,-0.114,-28.67,1
us_chad,us_chad_海螺水泥,11.56,-14.13,1,-0.146,-26.02,1
sz300253,卫宁健康_us_chad,11.58,-31.63,1,-0.174,-52.07,1
sh600767,运盛医疗_us_chad,11.58,-6.78,1,-0.216,-44.08,1
sh603338,浙江鼎力_us_chad,11.58,-4.36,1,-0.140,-22.17,1
sz000780,平庄能源_us_chad,11.59,-28.51,1,-0.151,-40.63,1
sh600898,三联商社_us_chad,11.59,-16.96,1,0.213,-10.56,0
sz000721,西安饮食_us_chad,11.59,-25.70,1,-0.164,-32.09,0
sz000965,天保基建_us_chad,11.59,-36.68,1,-0.150,-49.53,1
sh600196,复星医药_us_chad,11.59,-12.61,1,-0.174,-29.37,1
sz002759,天际股份_us_chad,11.60,-6.55,1,-0.105,-19.62,1
us_chad,us_chad_中直股份,11.60,-13.46,1,-0.149,-30.89,1
sh601628,中国人寿_us_chad,11.61,-7.77,1,-0.164,-27.13,1
sh603988,中电电机_us_chad,11.62,-11.38,1,0.027,0.23,2
us_chad,us_chad_南京高科,11.62,-13.19,1,-0.157,-27.67,1
sh600811,东方集团_us_chad,11.62,-28.31,1,-0.176,-42.97,1
sh600651,飞乐音响_us_chad,11.62,-13.87,1,-0.193,-39.72,1
sh600629,华建集团_us_chad,11.63,-26.86,1,-0.154,-41.79,1
sh600190,锦州港_us_chad,11.63,-23.87,1,-0.161,-40.61,1
us_chad,us_chad_浙江富润,11.64,-28.75,1,0.001,-5.03,2
sz002217,合力泰_us_chad,11.64,-20.20,1,-0.202,-34.41,1
sz300141,和顺电气_us_chad,11.65,-9.41,1,0.109,17.99,2
sz002371,七星电子_us_chad,11.65,-12.63,1,-0.190,-41.19,1
sh601369,陕鼓动力_us_chad,11.65,-27.55,1,-0.169,-44.04,1
us_chad,us_chad_中化国际,11.65,-33.60,1,-0.146,-45.80,1
sz300281,金明精机_us_chad,11.66,-26.98,1,-0.181,-45.65,1
sh600713,南京医药_us_chad,11.67,-24.38,1,-0.189,-42.26,1
sz002520,日发精机_us_chad,11.67,-29.86,1,-0.176,-47.84,1
us_chad,us_chad_三友化工,11.68,-17.24,1,-0.139,-28.46,1
sz000779,三毛派神_us_chad,11.69,-5.06,1,0.258,14.34,2
us_chad,us_chad_首创股份,11.69,-28.03,1,-0.159,-40.09,1
sz002690,美亚光电_us_chad,11.69,-19.86,1,-0.166,-40.18,1
sh601818,光大银行_us_chad,11.70,-12.48,1,-0.166,-26.36,1
sz000692,惠天热电_us_chad,11.70,-29.64,1,-0.161,-43.37,1
sh603883,老百姓_us_chad,11.71,-11.39,1,-0.207,-28.10,1
sh600771,广誉远_us_chad,11.71,-17.83,1,-0.460,-35.31,1
sz002023,海特高新_us_chad,11.72,-17.53,1,-0.175,-34.27,1
sz300395,菲利华_us_chad,11.72,-6.03,1,-0.010,-10.52,0
sz300416,苏试试验_us_chad,11.72,-12.43,1,-0.090,-20.59,0
sz000589,黔轮胎Ａ_us_chad,11.74,-36.79,1,-0.160,-50.91,1
us_chad,us_chad_*ST;吉恩,11.74,-35.70,1,-0.125,-53.95,1
sz002447,壹桥海参_us_chad,11.75,-27.58,1,-0.196,-41.84,1
us_chad,us_chad_百利电气,11.75,-21.80,1,-0.148,-50.55,1
sz300291,华录百纳_us_chad,11.75,-24.32,1,-0.178,-44.42,1
sz000916,华北高速_us_chad,11.75,-27.39,1,-0.163,-41.30,1
sz000541,佛山照明_us_chad,11.75,-16.27,1,-0.104,-33.67,1
sh600704,物产中大_us_chad,11.76,-35.77,1,-0.174,-54.15,1
sh603729,龙韵股份_us_chad,11.76,-11.78,1,-0.089,-32.52,1
sz300348,长亮科技_us_chad,11.76,-42.68,1,-0.169,-60.88,1
us_chad,us_chad_廊坊发展,11.76,-25.86,1,-0.139,-26.70,0
sz300244,迪安诊断_us_chad,11.77,-21.52,1,-0.186,-38.94,1
sz002358,森源电气_us_chad,11.77,-19.39,1,-0.146,-28.34,0
sz002040,&#x5357 ;&#x4eac ;港_us_chad,11.78,-19.58,1,-1.326,-22.87,0
sz002565,上海绿新_us_chad,11.79,-14.93,1,-0.096,-33.78,1
sz002263,&#x5927 ;&#x4e1c ;南_us_chad,11.79,-19.23,1,-0.190,-36.55,1
sz002390,信邦制药_us_chad,11.79,-26.39,1,-0.185,-45.64,1
sz002479,富春环保_us_chad,11.80,-28.88,1,-0.174,-42.09,1
sz002341,新纶科技_us_chad,11.81,-18.31,1,-0.065,-25.24,0
sz000572,海马汽车_us_chad,11.82,-25.28,1,-0.162,-40.34,1
sz000968,*ST;煤气_us_chad,11.82,-27.26,1,-0.260,-37.42,1
sz300459,浙江金科_us_chad,11.82,7.30,1,0.593,20.41,2
sh601028,玉龙股份_us_chad,11.82,-29.42,1,-0.167,-46.93,1
us_chad,us_chad_外运发展,11.82,-15.34,1,-0.155,-35.04,1
sh600743,华远地产_us_chad,11.83,-16.06,1,-0.155,-34.93,1
sh601118,海南橡胶_us_chad,11.83,-26.11,1,-0.167,-42.58,1
sh600594,益佰制药_us_chad,11.83,-26.17,1,-0.179,-40.76,1
sh600710,*ST;常林_us_chad,11.84,-7.45,1,-1.702,-29.50,1
sz002060,&#x7ca4 ;&#x6c34 ;电_us_chad,11.84,-29.12,1,-0.169,-44.20,1
us_chad,us_chad_凌云股份,11.85,-29.26,1,-0.154,-41.17,1
sz300005,探路者_us_chad,11.85,-21.54,1,-0.172,-38.37,1
us_chad,us_chad_天富能源,11.85,-30.53,1,-0.160,-43.68,1
sz002562,兄弟科技_us_chad,11.87,-6.92,1,0.150,-7.72,0
us_chad,us_chad_康缘药业,11.87,-21.87,1,-0.159,-38.27,1
sz002576,通达动力_us_chad,11.88,-22.39,1,-0.128,-30.29,0
sz300422,博世科_us_chad,11.88,-9.83,1,-0.143,-26.24,1
sz300186,大华农_us_chad,11.88,19.99,1,0.212,34.66,2
sh600639,浦东金桥_us_chad,11.88,-17.26,1,-0.132,-19.62,0
sh600094,大名城_us_chad,11.88,-36.50,1,-0.154,-42.81,0
us_chad,us_chad_黑牡丹,11.89,-33.57,1,-0.150,-46.96,1
sz000791,甘肃电投_us_chad,11.90,-22.17,1,-0.119,-41.09,1
us_chad,us_chad_青海春天,11.92,-21.19,1,-0.135,-48.25,1
sz000410,沈阳机床_us_chad,11.92,-18.67,1,-0.137,-39.50,1
us_chad,us_chad_有研新材,11.93,-26.95,1,-0.161,-41.65,1
sz002096,南岭民爆_us_chad,11.93,-23.69,1,-0.146,-42.66,1
sz002424,贵州百灵_us_chad,11.93,-8.76,1,-0.128,-29.16,1
us_chad,us_chad_同方股份,11.94,-28.27,1,-0.163,-38.91,1
sz002540,亚太科技_us_chad,11.94,-29.71,1,-0.166,-44.13,1
sh600300,维维股份_us_chad,11.96,-35.25,1,-0.164,-46.79,1
us_chad,us_chad_中新药业,11.96,-11.53,1,-0.151,-24.50,1
sh600397,安源煤业_us_chad,11.97,-34.43,1,-0.152,-49.87,1
sh603077,和邦生物_us_chad,11.97,-14.88,1,-0.181,-31.78,1
sh601100,恒立液压_us_chad,11.97,-16.26,1,-0.197,-28.53,1
sz002737,葵花药业_us_chad,11.97,-11.84,1,-0.173,-30.92,1
sz000921,海信科龙_us_chad,11.98,-20.42,1,-0.169,-35.29,1
sz300098,高新兴_us_chad,11.98,-3.73,1,0.073,-13.09,0
sh601001,大同煤业_us_chad,11.98,-24.42,1,-0.167,-32.32,0
sh600255,鑫科材料_us_chad,11.99,-36.16,1,-0.167,-52.05,1
us_chad,us_chad_福建高速,11.99,-26.15,1,-0.158,-39.43,1
sz300233,金城医药_us_chad,12.00,-18.79,1,-0.182,-31.00,1
us_chad,us_chad_波导股份,12.00,-32.76,1,-0.094,-33.62,0
sz002024,苏宁云商_us_chad,12.00,-17.45,1,-0.170,-35.28,1
