Code, Name, Standard Deviation, Average, HedgeType, Skewness, latestValue, BuySuggestion
sz002561,徐家汇_us_chad,7.88,-19.24,1,-0.085,-29.00,1
sz002613,北玻股份_us_chad,7.88,-21.78,1,-0.064,-24.44,0
sz000026,飞亚达Ａ_us_chad,7.88,-27.22,1,-0.075,-39.86,1
sh600618,氯碱化工_us_chad,7.89,-13.18,1,0.031,-10.29,0
us_chad,us_chad_华光股份,7.90,-18.27,1,-0.059,-24.81,0
sz002555,三七互娱_us_chad,7.90,-0.37,1,0.015,-9.24,1
sz002735,王子新材_us_chad,7.90,-6.30,1,0.035,-15.26,1
us_chad,us_chad_澳柯玛,7.90,-25.89,1,-0.080,-34.16,1
sh600723,首商股份_us_chad,7.90,-15.50,1,-0.094,-25.40,1
sz002324,普利特_us_chad,7.91,-17.38,1,-0.075,-25.22,1
sz000703,恒逸石化_us_chad,7.92,-20.62,1,-0.013,-26.28,0
sz002448,中原内配_us_chad,7.92,-19.85,1,-0.031,-22.61,0
sz300369,绿盟科技_us_chad,7.93,-20.09,1,-0.084,-32.19,1
sz300428,四通新材_us_chad,7.93,-4.90,1,0.035,-3.97,0
us_chad,us_chad_六国化工,7.93,-18.13,1,-0.036,-29.28,1
sz300033,同花顺_us_chad,7.94,-22.07,1,-0.045,-21.20,0
sz300014,亿纬锂能_us_chad,7.94,-10.54,1,0.041,-0.47,2
us_chad,us_chad_生益科技,7.94,-18.39,1,-0.062,-21.69,0
us_chad,us_chad_天华院,7.94,-26.53,1,-0.051,-28.87,0
us_chad,us_chad_动力源,7.95,-12.57,1,0.023,-13.97,0
sz000935,四川双马_us_chad,7.95,-26.40,1,-0.090,-37.18,1
us_chad,us_chad_华微电子,7.95,-24.40,1,-0.026,-21.33,0
sh600861,北京城乡_us_chad,7.95,-27.81,1,-0.067,-31.79,0
sz000950,*ST;建峰_us_chad,7.95,-21.75,1,-0.069,-30.25,1
sh603718,海利生物_us_chad,7.97,2.73,1,0.016,0.17,0
sz000428,华天酒店_us_chad,7.97,-30.21,1,-0.085,-43.41,1
sz300118,东方日升_us_chad,7.98,-5.35,1,0.076,8.36,2
sh600716,凤凰股份_us_chad,7.98,-28.89,1,-0.069,-41.27,1
sz002148,北纬通信_us_chad,7.99,-30.14,1,-0.075,-37.57,1
sz300286,安科瑞_us_chad,7.99,-27.62,1,-0.063,-37.94,1
sz300375,鹏翎股份_us_chad,8.00,-24.46,1,-0.094,-36.80,1
sh600222,太龙药业_us_chad,8.00,-29.54,1,-0.078,-35.91,1
sh603788,宁波高发_us_chad,8.01,-13.75,1,-0.056,-8.66,0
sz000967,盈峰环境_us_chad,8.02,-11.38,1,-0.022,-13.93,0
sz002637,赞宇科技_us_chad,8.02,-22.80,1,0.005,-23.19,0
sz002505,大康牧业_us_chad,8.03,-16.47,1,-0.052,-22.80,0
sz000702,正虹科技_us_chad,8.04,-10.37,1,0.053,-13.34,0
sz002419,天虹商场_us_chad,8.04,-19.65,1,-0.073,-24.21,0
sz000980,金马股份_us_chad,8.05,-21.05,1,-0.080,-22.92,0
sz002222,福晶科技_us_chad,8.05,-16.77,1,0.032,-22.20,0
sh600841,上柴股份_us_chad,8.06,-24.97,1,-0.056,-30.05,0
us_chad,us_chad_中国国贸,8.06,-3.82,1,-0.007,0.88,0
sz000756,新华制药_us_chad,8.07,-13.53,1,-0.041,-22.74,1
sz002627,宜昌交运_us_chad,8.07,-27.03,1,-0.080,-37.44,1
sz002674,兴业科技_us_chad,8.07,-21.88,1,-0.087,-27.07,0
sh601799,星宇股份_us_chad,8.08,-15.98,1,-0.011,-0.14,2
sz002322,理工环科_us_chad,8.09,-21.06,1,-0.081,-34.65,1
sz002423,*ST;中特_us_chad,8.09,-17.00,1,-0.015,-33.34,1
sh603789,星光农机_us_chad,8.09,-13.58,1,-0.061,-33.60,1
sz002237,恒邦股份_us_chad,8.09,-18.30,1,-0.064,-20.57,0
sh600822,上海物贸_us_chad,8.09,-7.68,1,-0.001,-7.45,0
sz000089,深圳机场_us_chad,8.09,-24.92,1,-0.093,-30.34,0
us_chad,us_chad_弘业股份,8.10,-31.75,1,-0.083,-37.05,0
sz000860,顺鑫农业_us_chad,8.11,-10.17,1,-0.029,-6.10,0
sz300370,安控科技_us_chad,8.11,-25.50,1,-0.092,-35.25,1
sh600573,惠泉啤酒_us_chad,8.12,-13.56,1,0.064,-15.10,0
sz002711,欧浦智网_us_chad,8.12,-17.07,1,-0.079,-28.23,1
sz002597,金禾实业_us_chad,8.13,-18.81,1,0.036,-9.16,2
sz000617,*ST;济柴_us_chad,8.13,-17.61,1,-0.075,-25.54,1
sz002406,远东传动_us_chad,8.15,-29.89,1,-0.084,-41.54,1
sh600382,广东明珠_us_chad,8.15,-21.14,1,-0.078,-31.01,1
sz000597,东北制药_us_chad,8.16,-22.92,1,-0.046,-32.64,1
us_chad,us_chad_万向德农,8.16,-25.81,1,-0.028,-27.88,0
sz000801,四川九洲_us_chad,8.16,-14.52,1,-0.087,-26.88,1
sz300092,科新机电_us_chad,8.16,-15.60,1,-0.076,-29.27,1
sz300356,光一科技_us_chad,8.16,-27.90,1,-0.051,-25.66,0
sh600712,南宁百货_us_chad,8.17,-28.26,1,-0.003,-28.79,0
sz000509,华塑控股_us_chad,8.17,-28.59,1,-0.088,-47.87,1
us_chad,us_chad_两面针,8.18,-33.23,1,-0.081,-38.06,0
sz000546,金圆股份_us_chad,8.18,-21.38,1,-0.053,-33.86,1
us_chad,us_chad_民丰特纸,8.19,-28.48,1,0.036,-21.40,2
us_chad,us_chad_明星电力,8.19,-14.52,1,-0.044,-17.41,0
sz002115,三维通信_us_chad,8.19,-24.40,1,-0.093,-39.77,1
sz300237,美晨科技_us_chad,8.20,-9.67,1,-0.099,-22.10,1
sh600843,上工申贝_us_chad,8.20,-19.38,1,-0.098,-17.75,0
sz002283,天润曲轴_us_chad,8.21,-11.16,1,-0.066,-20.53,1
sz300231,银信科技_us_chad,8.21,-30.55,1,-0.057,-42.38,1
sz002534,杭锅股份_us_chad,8.22,-31.24,1,-0.052,-36.58,0
sz002451,摩恩电气_us_chad,8.23,-34.23,1,-0.086,-41.40,1
sz300146,汤臣倍健_us_chad,8.23,-22.68,1,-0.090,-35.18,1
us_chad,us_chad_生物股份,8.24,-9.63,1,-0.083,-21.87,1
us_chad,us_chad_皖通高速,8.24,-7.47,1,0.051,-4.86,0
sz000011,深物񎆪_us_chad,8.24,-15.35,1,-0.018,-22.44,1
sz300434,金石东方_us_chad,8.25,-18.96,1,-0.032,-22.42,0
us_chad,us_chad_亨通光电,8.25,0.34,1,-0.010,1.75,0
sh603002,宏昌电子_us_chad,8.25,-21.10,1,-0.090,-30.95,1
sz300340,科恒股份_us_chad,8.25,-17.39,1,0.008,-21.88,0
sz000576,广东甘化_us_chad,8.26,-24.75,1,0.024,-34.93,1
sh600173,卧龙地产_us_chad,8.26,-24.82,1,-0.026,-23.09,0
sz002695,煌上煌_us_chad,8.27,-19.87,1,-0.069,-19.05,0
sz300445,康斯特_us_chad,8.27,-22.31,1,-0.055,-29.88,1
sh600367,红星发展_us_chad,8.28,-26.34,1,-0.075,-35.24,1
us_chad,us_chad_禾嘉股份,8.28,-26.25,1,-0.076,-34.94,1
sz000869,&#x5f20  ;裕Ａ_us_chad,8.28,-8.42,1,-0.095,-13.55,0
sz000632,三木集团_us_chad,8.29,-21.45,1,-0.079,-22.95,0
sz300062,中能电气_us_chad,8.29,-7.04,1,-0.072,-15.42,1
sh600982,XD;宁波热_us_chad,8.29,-22.21,1,-0.029,-26.70,0
sz000803,金宇车城_us_chad,8.29,-26.56,1,-0.023,-33.68,1
sz002232,启明信息_us_chad,8.30,-25.34,1,-0.088,-37.84,1
sh600661,新南洋_us_chad,8.30,-14.39,1,-0.051,-27.02,1
sz000913,*ST;钱江_us_chad,8.30,-16.91,1,0.021,-12.03,0
sz300179,四方达_us_chad,8.30,-27.78,1,-0.088,-38.62,1
us_chad,us_chad_*ST;南化,8.30,-15.70,1,0.028,-4.32,2
sh600624,复旦复华_us_chad,8.31,-16.50,1,-0.046,-29.70,1
sz000615,湖北金环_us_chad,8.31,-20.78,1,0.015,-21.80,0
sz002311,海大集团_us_chad,8.31,-2.66,1,-0.029,4.60,0
us_chad,us_chad_西昌电力,8.32,-25.11,1,-0.091,-31.28,0
sz000796,凯撒旅游_us_chad,8.32,-5.89,1,0.099,-10.27,0
sz300339,润和软件_us_chad,8.33,-27.13,1,-0.095,-42.66,1
sz002403,爱仕达_us_chad,8.33,-22.86,1,-0.096,-24.97,0
us_chad,us_chad_凤竹纺织,8.33,-25.60,1,-0.032,-22.20,0
sz000573,粤宏远Ａ_us_chad,8.33,-20.07,1,0.044,-14.14,0
sz002738,中矿资源_us_chad,8.34,-18.19,1,-0.090,-31.68,1
sh600477,杭萧钢构_us_chad,8.34,-14.97,1,-0.021,-25.45,1
us_chad,us_chad_厦门钨业,8.34,-23.60,1,-0.067,-14.10,2
sz002150,通润装备_us_chad,8.35,-10.31,1,-0.009,-23.66,1
sz000978,桂林旅游_us_chad,8.35,-21.29,1,-0.052,-31.29,1
sh600962,国投中鲁_us_chad,8.35,-23.91,1,-0.081,-37.52,1
sh603311,金海环境_us_chad,8.36,-23.40,1,-0.090,-35.46,1
sh600821,津劝业_us_chad,8.36,-31.54,1,-0.078,-38.38,1
sh603288,海天味业_us_chad,8.36,6.36,1,-0.090,-1.27,0
us_chad,us_chad_宝钛股份,8.36,-19.25,1,-0.076,-27.51,1
sz002082,栋梁新材_us_chad,8.37,-10.54,1,0.071,-17.93,0
sz000563,陕国投Ａ_us_chad,8.37,-16.99,1,-0.003,-25.30,1
sz002291,星期六_us_chad,8.38,-20.36,1,-0.045,-25.35,0
sz300217,东方电热_us_chad,8.38,-20.46,1,0.030,-19.58,0
sz300449,汉邦高科_us_chad,8.38,-18.09,1,0.001,-26.35,1
sz002635,安洁科技_us_chad,8.38,0.33,1,0.083,12.98,2
sh600091,ST;明科_us_chad,8.38,-21.26,1,-0.060,-24.91,0
sh600857,宁波中百_us_chad,8.38,-28.33,1,-0.078,-37.02,1
sh603669,灵康药业_us_chad,8.39,-22.28,1,-0.094,-35.24,1
sz000032,深桑达Ａ_us_chad,8.39,-12.10,1,0.012,-24.36,1
sz000705,浙江震元_us_chad,8.39,-25.63,1,-0.054,-37.82,1
sh601566,九牧王_us_chad,8.39,-28.87,1,-0.099,-40.47,1
sz000811,烟台冰轮_us_chad,8.40,-23.13,1,-0.095,-38.77,1
sz300270,中威电子_us_chad,8.40,-18.76,1,-0.082,-31.34,1
us_chad,us_chad_好当家,8.41,-18.01,1,-0.028,-15.49,0
sh600833,第一医药_us_chad,8.42,-22.91,1,-0.093,-33.91,1
sz300463,迈克生物_us_chad,8.42,-8.87,1,-0.052,-16.83,1
sz002236,大华股份_us_chad,8.42,4.04,1,-0.079,-1.34,0
sz300311,任子行_us_chad,8.42,-15.75,1,-0.067,-28.89,1
sz300241,瑞丰光电_us_chad,8.42,-7.06,1,-0.016,-3.90,0
sz300261,雅本化学_us_chad,8.42,-11.77,1,-0.017,-27.30,1
sz002618,丹邦科技_us_chad,8.42,-22.66,1,0.030,-13.47,2
sh600992,贵绳股份_us_chad,8.42,-27.80,1,-0.078,-37.17,1
sz002630,华西能源_us_chad,8.43,-9.19,1,-0.077,-20.11,1
sz000868,安凯客车_us_chad,8.43,-23.73,1,-0.097,-39.39,1
sh603588,高能环境_us_chad,8.44,-12.52,1,-0.088,-29.03,1
sh600339,*ST;天利_us_chad,8.44,-22.93,1,-0.095,-34.70,1
sz002446,盛路通信_us_chad,8.45,-10.77,1,-0.017,-15.14,0
sh600619,海立股份_us_chad,8.45,-14.25,1,0.045,-20.32,0
sh600802,福建水泥_us_chad,8.46,-24.83,1,-0.058,-30.29,0
sz300223,北京君正_us_chad,8.46,-19.79,1,-0.037,-24.75,0
sh600847,万里股份_us_chad,8.46,-10.29,1,0.071,6.58,2
sh601137,博威合金_us_chad,8.47,-13.31,1,-0.043,-21.64,1
sz002046,轴研科技_us_chad,8.47,-25.45,1,-0.086,-31.36,0
sz000555,神州信息_us_chad,8.47,-14.84,1,-0.025,-27.22,1
sz300095,华伍股份_us_chad,8.47,-12.20,1,-0.025,-21.53,1
sz000005,世纪星源_us_chad,8.48,-12.93,1,-0.098,-30.80,1
sz000514,&#x6e1d ;&#x5f00 ;发_us_chad,8.48,-24.33,1,-0.061,-37.32,1
us_chad,us_chad_兰太实业,8.49,-18.60,1,-0.051,-25.39,0
sz002243,通产丽星_us_chad,8.49,-21.59,1,0.018,-27.62,0
sz002508,老板电器_us_chad,8.50,14.15,1,0.080,33.01,2
us_chad,us_chad_大湖股份,8.50,-22.93,1,-0.069,-23.50,0
sz002077,大港股份_us_chad,8.50,-9.50,1,-0.069,-20.39,1
sh603368,柳州医药_us_chad,8.51,-5.12,1,-0.078,-11.22,0
sz002017,东信和平_us_chad,8.51,-26.76,1,-0.093,-39.96,1
sz002172,澳洋科技_us_chad,8.52,-10.35,1,0.053,-22.05,1
sz000961,中南建设_us_chad,8.52,-18.98,1,-0.060,-15.98,0
us_chad,us_chad_中金黄金,8.53,-20.60,1,-0.039,-17.99,0
sz002472,双环传动_us_chad,8.53,-29.27,1,-0.094,-40.56,1
sz002035,华帝股份_us_chad,8.53,-11.17,1,0.060,9.20,2
us_chad,us_chad_亿晶光电,8.53,-29.50,1,-0.074,-30.64,0
sz002007,华兰生物_us_chad,8.54,-8.61,1,-0.047,-4.49,0
sz000713,丰乐种业_us_chad,8.54,-26.81,1,-0.091,-37.35,1
sh600513,联环药业_us_chad,8.55,-28.70,1,-0.094,-39.91,1
sz002193,山东如意_us_chad,8.55,-21.21,1,-0.066,-28.54,1
sz002279,久其软件_us_chad,8.56,-18.87,1,0.006,-20.37,0
sz002033,丽江旅游_us_chad,8.56,-9.16,1,-0.075,-23.33,1
sh603099,长白山_us_chad,8.56,-7.82,1,-0.036,-21.96,1
us_chad,us_chad_江南高纤,8.56,-26.39,1,-0.074,-30.15,0
us_chad,us_chad_华海药业,8.57,1.79,1,-0.036,2.10,0
sz002031,巨轮智能_us_chad,8.57,-20.51,1,-0.066,-13.44,0
sz000678,襄阳轴承_us_chad,8.57,-29.99,1,-0.050,-38.75,1
sh601616,广电电气_us_chad,8.58,-26.84,1,-0.075,-40.43,1
sz002274,华昌化工_us_chad,8.58,-23.67,1,-0.093,-35.79,1
sz000790,华神集团_us_chad,8.58,-25.49,1,-0.088,-39.88,1
sz002175,东方网络_us_chad,8.58,-18.33,1,-0.027,-24.96,0
sh600644,乐山电力_us_chad,8.58,-24.04,1,-0.084,-30.20,0
sz002001,&#x65b0 ;&#x548c ;成_us_chad,8.58,-16.92,1,0.023,-15.18,0
sh600082,海泰发展_us_chad,8.59,-27.19,1,-0.066,-36.46,1
us_chad,us_chad_天通股份,8.59,-28.62,1,-0.093,-30.05,0
sz300045,华力创通_us_chad,8.59,-9.01,1,-0.040,-18.62,1
sh600179,*ST;黑化_us_chad,8.59,-17.81,1,-0.060,-30.49,1
sh600016,民生银行_us_chad,8.59,6.41,1,-0.051,6.70,0
us_chad,us_chad_*ST;沧大,8.60,-18.96,1,0.007,-10.66,2
sh600792,云煤能源_us_chad,8.60,-23.85,1,-0.091,-36.28,1
sz300447,全信股份_us_chad,8.60,-29.96,1,-0.027,-40.25,1
sz000590,启迪古汉_us_chad,8.60,-15.97,1,-0.078,-26.95,1
sz002124,天邦股份_us_chad,8.62,8.82,1,0.060,7.93,0
sh600973,宝胜股份_us_chad,8.62,-19.86,1,-0.074,-32.12,1
sz002099,海翔药业_us_chad,8.62,-23.45,1,-0.077,-37.20,1
sz000537,广宇发展_us_chad,8.63,-25.53,1,-0.093,-40.50,1
sz002241,歌尔声学_us_chad,8.64,-11.87,1,-0.083,-17.22,0
sz002338,奥普光电_us_chad,8.64,-17.99,1,-0.074,-30.87,1
sz002726,龙大肉食_us_chad,8.64,-12.32,1,-0.056,-20.15,1
sz002026,山东威达_us_chad,8.65,-4.36,1,-0.079,-26.84,1
sh600420,现代制药_us_chad,8.65,-6.50,1,-0.072,-14.36,0
sh600826,兰生股份_us_chad,8.66,-20.23,1,-0.074,-26.50,0
sz300440,运达科技_us_chad,8.66,-7.75,1,-0.002,-21.29,1
sz002328,新朋股份_us_chad,8.66,-29.31,1,-0.095,-39.98,1
sz002519,银河电子_us_chad,8.67,-2.55,1,-0.068,-4.71,0
sz002101,广东鸿图_us_chad,8.67,-17.80,1,-0.050,-20.01,0
us_chad,us_chad_时代出版,8.68,-14.16,1,-0.076,-25.19,1
sh603989,艾华集团_us_chad,8.69,-15.09,1,-0.096,-26.58,1
sz300053,欧比特_us_chad,8.70,-19.08,1,-0.099,-25.11,0
sz000050,深天马Ａ_us_chad,8.70,-21.74,1,-0.097,-24.53,0
sz002722,金轮股份_us_chad,8.71,-11.67,1,0.032,-19.55,1
sz002134,天津普林_us_chad,8.71,-16.29,1,0.038,-8.50,0
sz002456,欧菲光_us_chad,8.72,-24.90,1,-0.082,-30.39,0
sh600679,上海凤凰_us_chad,8.72,-13.17,1,-0.043,-18.90,0
us_chad,us_chad_华夏幸福,8.72,-4.01,1,-0.070,-7.96,0
sh600865,百大集团_us_chad,8.73,-31.55,1,-0.088,-46.45,1
sz002681,奋达科技_us_chad,8.73,-9.65,1,-0.041,-20.73,1
sz002497,雅化集团_us_chad,8.73,-17.01,1,-0.081,-27.09,1
sz002315,焦点科技_us_chad,8.74,-24.13,1,-0.083,-40.92,1
sh600311,荣华实业_us_chad,8.76,-30.81,1,-0.099,-41.85,1
sz002244,滨江集团_us_chad,8.76,-11.85,1,-0.084,-23.58,1
sh601198,东兴证券_us_chad,8.76,-16.47,1,-0.014,-24.32,1
sz300325,德威新材_us_chad,8.78,-11.27,1,0.013,-19.50,1
sh600463,空港股份_us_chad,8.79,-23.55,1,-0.046,-34.55,1
us_chad,us_chad_莫高股份,8.79,-34.15,1,-0.050,-25.53,2
sz000591,太阳能_us_chad,8.80,-21.31,1,-0.088,-37.92,1
us_chad,us_chad_中原高速,8.80,-22.09,1,-0.096,-36.22,1
sz002319,乐通股份_us_chad,8.81,-28.30,1,-0.078,-34.99,0
sz000976,春晖股份_us_chad,8.81,-22.40,1,-0.053,-29.46,0
sz002280,联络互动_us_chad,8.81,-11.72,1,0.041,-15.41,0
sz002265,西仪股份_us_chad,8.82,-20.94,1,0.064,-17.28,0
sh600687,刚泰控股_us_chad,8.84,6.12,1,-0.008,7.15,0
sz300246,宝莱特_us_chad,8.85,-36.92,1,-0.081,-44.36,1
sz002503,搜于特_us_chad,8.85,-12.71,1,-0.016,-14.74,0
sz002058,&#x5a01 ;&#x5c14 ;泰_us_chad,8.85,-14.33,1,0.026,-17.34,0
sz002685,华东重机_us_chad,8.85,-33.02,1,-0.099,-40.44,1
sz002467,二六三_us_chad,8.86,-23.96,1,-0.071,-33.53,1
sz002661,克明面业_us_chad,8.86,-2.05,1,0.077,4.31,0
sz000880,潍柴重机_us_chad,8.88,-17.77,1,-0.098,-32.50,1
sh603019,中科曙光_us_chad,8.89,-17.90,1,-0.092,-25.20,0
sz000757,浩物股份_us_chad,8.89,-22.23,1,-0.084,-26.29,0
sh600702,沱牌舍得_us_chad,8.90,-18.59,1,-0.038,-18.56,0
sh600663,陆家嘴_us_chad,8.92,-8.13,1,-0.084,-16.28,1
sz000735,&#x7f57 ;&#x725b ;山_us_chad,8.92,-20.66,1,-0.083,-31.37,1
sz002119,康强电子_us_chad,8.92,-18.38,1,-0.026,-29.52,1
us_chad,us_chad_武昌鱼,8.94,-28.65,1,-0.025,-28.40,0
sz002051,中工国际_us_chad,8.96,-22.39,1,-0.072,-33.70,1
sh600692,亚通股份_us_chad,8.96,-17.26,1,-0.080,-22.91,0
sh600819,耀皮玻璃_us_chad,8.97,-30.47,1,-0.093,-40.77,1
us_chad,us_chad_宏达矿业,8.97,-24.79,1,-0.036,-27.38,0
sz300211,亿通科技_us_chad,8.97,-21.25,1,0.031,-12.02,2
sz002625,龙生股份_us_chad,8.98,-22.66,1,-0.080,-33.31,1
sz002198,嘉应制药_us_chad,8.98,-30.56,1,-0.097,-36.54,0
sh600218,全柴动力_us_chad,8.99,-25.67,1,-0.090,-40.29,1
sz002484,江海股份_us_chad,9.00,-9.38,1,-0.068,-15.67,0
us_chad,us_chad_江山股份,9.00,-21.88,1,-0.013,-33.18,1
sh603599,广信股份_us_chad,9.00,-15.31,1,-0.057,-24.60,1
sz002377,国创高新_us_chad,9.00,-25.13,1,-0.040,-31.91,0
sh603997,继峰股份_us_chad,9.01,-18.37,1,-0.073,-32.75,1
us_chad,us_chad_商赢环球,9.02,-11.46,1,-0.083,-15.72,0
sh600261,阳光照明_us_chad,9.02,-9.73,1,-0.076,-20.38,1
us_chad,us_chad_科力远,9.03,-7.47,1,-0.000,-14.05,0
sz300365,恒华科技_us_chad,9.03,-15.55,1,0.013,-18.56,0
sz000619,海螺型材_us_chad,9.03,-23.28,1,-0.093,-31.55,1
sh600095,哈高科_us_chad,9.03,-25.54,1,-0.086,-35.06,1
sz000662,天夏智慧_us_chad,9.05,-23.47,1,0.026,-21.18,0
sz000585,东北电气_us_chad,9.06,-11.39,1,0.015,-10.97,0
sz000886,海南高速_us_chad,9.07,-26.06,1,-0.081,-28.98,0
sz300252,金信诺_us_chad,9.09,-23.16,1,-0.099,-35.11,1
sh601113,华鼎股份_us_chad,9.11,-20.31,1,0.076,-11.55,2
us_chad,us_chad_三房巷,9.12,-21.77,1,0.065,-7.27,2
sz000671,&#x9633 ;&#x5149 ;城_us_chad,9.12,-9.59,1,-0.087,-23.34,1
sz300248,新开普_us_chad,9.12,-23.69,1,-0.065,-39.34,1
sz300036,超图软件_us_chad,9.14,-13.27,1,-0.007,-22.96,1
sz300448,浩云科技_us_chad,9.14,-23.13,1,-0.052,-34.40,1
sh603901,永创智能_us_chad,9.15,-2.63,1,0.065,-3.57,0
sz002149,西部材料_us_chad,9.16,-18.90,1,-0.069,-20.58,0
sz002539,新都化工_us_chad,9.17,-3.54,1,0.076,0.94,0
sz000017,深中񓓪_us_chad,9.17,-25.54,1,-0.066,-37.35,1
sh600855,航天长峰_us_chad,9.19,-12.52,1,-0.045,-24.57,1
sh600718,东软集团_us_chad,9.19,-20.45,1,-0.021,-33.24,1
us_chad,us_chad_山东药玻,9.20,-8.41,1,-0.049,-10.73,0
sz002253,川大智胜_us_chad,9.21,-10.78,1,0.087,0.13,2
sz300321,同大股份_us_chad,9.21,-32.10,1,-0.077,-44.77,1
sh600036,招商银行_us_chad,9.22,8.47,1,-0.094,6.87,0
sz000533,&#x4e07 ;&#x5bb6 ;乐_us_chad,9.23,-22.73,1,-0.018,-16.22,0
sh603611,诺力股份_us_chad,9.23,-11.23,1,-0.042,-25.59,1
sz000402,&#x91d1 ;&#x878d ;街_us_chad,9.23,-14.35,1,-0.094,-19.96,0
sz000155,*ST;川化_us_chad,9.23,-21.80,1,-0.090,-17.83,0
sh600250,南纺股份_us_chad,9.24,-10.10,1,0.039,-17.94,0
sz000418,小天鹅Ａ_us_chad,9.24,1.51,1,0.040,22.17,2
sz000785,武汉中商_us_chad,9.25,-23.30,1,-0.024,-31.63,1
sz000609,绵世股份_us_chad,9.26,-23.83,1,-0.071,-31.83,1
us_chad,us_chad_东安动力,9.26,-20.09,1,-0.099,-28.80,1
sz002621,三垒股份_us_chad,9.26,-8.68,1,-0.076,-17.93,1
sh600961,株冶集团_us_chad,9.27,-21.35,1,-0.087,-34.68,1
sh600673,东阳光科_us_chad,9.29,-14.25,1,-0.057,-23.84,1
sz000333,美的集团_us_chad,9.30,-1.14,1,-0.084,0.18,0
sz000420,吉林化纤_us_chad,9.32,-13.09,1,-0.019,-23.67,1
sz300426,唐德影视_us_chad,9.32,5.00,1,0.025,3.37,0
sz000761,本钢板材_us_chad,9.33,-14.82,1,-0.021,-12.36,0
sz000012,&#x5357  ;玻Ａ_us_chad,9.34,-17.86,1,-0.083,-23.65,0
sz300313,天山生物_us_chad,9.34,-15.91,1,-0.098,-21.94,0
sz002645,华宏科技_us_chad,9.35,-19.30,1,-0.059,-22.71,0
sz000596,古井贡酒_us_chad,9.35,-6.88,1,-0.067,3.99,2
sz300236,上海新阳_us_chad,9.36,-17.79,1,0.039,-19.38,0
sh600694,大商股份_us_chad,9.37,-17.35,1,-0.077,-24.65,0
sz300272,开能环保_us_chad,9.37,-13.71,1,-0.098,-36.04,1
us_chad,us_chad_香江控股,9.38,-24.11,1,-0.085,-32.95,1
us_chad,us_chad_亚宝药业,9.38,-6.18,1,-0.094,-22.05,1
sz300468,四方精创_us_chad,9.38,-16.37,1,-0.051,-21.99,0
us_chad,us_chad_啤酒花,9.38,-28.98,1,-0.083,-35.27,0
us_chad,us_chad_成发科技,9.39,-19.59,1,-0.074,-32.99,1
sz002189,利达光电_us_chad,9.39,-21.88,1,0.054,-30.64,1
sz300001,特锐德_us_chad,9.40,-0.11,1,0.025,-11.98,1
us_chad,us_chad_千金药业,9.40,-23.99,1,-0.090,-31.80,1
us_chad,us_chad_冠豪高新,9.41,-33.04,1,-0.077,-42.08,1
us_chad,us_chad_大龙地产,9.41,-29.06,1,-0.096,-36.23,0
us_chad,us_chad_黄河旋风,9.42,-19.18,1,-0.087,-34.63,1
sz300446,乐凯新材_us_chad,9.42,-16.79,1,-0.088,-31.92,1
sh600576,万家文化_us_chad,9.42,-15.95,1,0.068,-15.68,0
sz300037,新宙邦_us_chad,9.43,-9.72,1,0.090,13.77,2
us_chad,us_chad_S;佳通,9.44,-21.56,1,-0.086,-25.98,0
sh600782,新钢股份_us_chad,9.44,-24.94,1,-0.067,-32.62,0
sz300461,田中精机_us_chad,9.44,-15.74,1,0.027,-26.05,1
sz002155,湖南黄金_us_chad,9.45,-23.70,1,-0.060,-15.39,2
sh600791,京能置业_us_chad,9.45,-32.23,1,-0.099,-45.46,1
sh600764,中电广通_us_chad,9.46,-30.19,1,-0.085,-34.28,0
sz000014,沙河股份_us_chad,9.49,-18.43,1,-0.080,-28.55,1
sz002205,国统股份_us_chad,9.49,-19.61,1,-0.054,-29.02,1
sh603818,曲美家居_us_chad,9.49,-16.13,1,-0.054,-31.33,1
sz002188,巴士在线_us_chad,9.51,-18.02,1,0.006,-29.26,1
sh601058,赛轮金宇_us_chad,9.51,-29.68,1,-0.099,-36.21,0
us_chad,us_chad_兖州煤业,9.52,-28.02,1,-0.081,-32.90,0
sz002732,燕塘乳业_us_chad,9.53,-5.48,1,-0.064,-19.18,1
sh600809,山西汾酒_us_chad,9.55,-16.11,1,-0.096,-8.95,0
sz300409,道氏技术_us_chad,9.56,-18.73,1,0.056,3.81,2
sz000561,烽火电子_us_chad,9.56,-20.35,1,-0.023,-27.18,0
sz002496,辉丰股份_us_chad,9.57,-11.56,1,0.045,-3.00,0
sh600975,新五丰_us_chad,9.58,-24.04,1,-0.091,-27.43,0
sh600781,辅仁药业_us_chad,9.60,-6.68,1,-0.077,-30.90,1
sz300414,中光防雷_us_chad,9.60,-13.94,1,-0.074,-23.49,1
sh600419,天润乳业_us_chad,9.61,-12.61,1,0.018,13.50,2
us_chad,us_chad_博通股份,9.61,-16.67,1,-0.046,-14.25,0
sz002125,湘潭电化_us_chad,9.61,-11.91,1,-0.058,-27.15,1
sh601288,农业银行_us_chad,9.61,4.87,1,-0.097,-2.30,0
sz000752,西藏发展_us_chad,9.62,-20.35,1,-0.079,-27.91,0
sz002133,广宇集团_us_chad,9.62,-32.29,1,-0.088,-45.41,1
sz000401,冀东水泥_us_chad,9.63,-23.97,1,-0.088,-32.08,1
sz002295,精艺股份_us_chad,9.64,-19.71,1,-0.097,-33.37,1
sz300250,初灵信息_us_chad,9.64,-12.02,1,-0.037,-28.31,1
