id, ratioMA5_MA30,ratio5, ratio3
13,1.01,1.02,1.03,0.99
13,1.00,1.02,1.03,0.98
13,1.00,1.02,1.03,0.98
13,1.00,1.02,1.03,0.98
13,1.00,1.02,1.03,0.98
13,1.00,1.02,1.03,0.98
13,1.00,1.02,1.03,0.98
13,1.00,1.02,1.03,0.98
13,1.00,1.02,1.03,0.98
13,1.00,1.02,1.03,0.98
13,1.00,1.02,1.03,0.98
13,1.00,1.02,1.03,0.98
13,1.00,1.01,1.03,0.99
13,1.00,1.02,1.03,0.98
13,1.00,1.02,1.03,0.98
13,1.00,1.02,1.03,0.98
13,1.01,1.02,1.04,0.99
13,1.01,1.02,1.04,0.99
13,1.01,1.02,1.04,0.99
13,1.01,1.02,1.04,0.99
13,1.00,1.02,1.04,0.98
13,1.00,1.02,1.04,0.98
13,1.00,1.02,1.04,0.98
13,1.00,1.02,1.04,0.98
13,1.00,1.02,1.04,0.98
13,1.00,1.02,1.04,0.98
13,1.00,1.02,1.04,0.98
13,1.00,1.02,1.04,0.98
13,1.00,1.02,1.04,0.98
13,1.00,1.02,1.04,0.98
13,1.01,1.02,1.04,0.99
13,1.01,1.02,1.04,0.99
13,1.01,1.02,1.04,0.99
13,1.01,1.02,1.04,0.99
13,1.01,1.03,1.04,0.98
13,1.01,1.03,1.05,0.98
13,1.01,1.03,1.05,0.98
13,1.01,1.03,1.05,0.98
13,1.01,1.03,1.05,0.98
13,1.01,1.04,1.06,0.97
13,1.01,1.04,1.06,0.97
13,1.01,1.04,1.06,0.97
13,1.01,1.04,1.06,0.97
13,1.01,1.04,1.06,0.97
13,1.01,1.04,1.07,0.97
13,1.01,1.04,1.07,0.97
13,1.01,1.04,1.07,0.97
13,1.01,1.04,1.07,0.97
13,1.01,1.05,1.07,0.96
13,1.01,1.05,1.07,0.96
13,1.01,1.05,1.07,0.96
13,1.01,1.05,1.07,0.96
13,1.01,1.05,1.07,0.96
13,1.01,1.04,1.07,0.97
13,1.01,1.04,1.07,0.97
13,1.00,1.04,1.07,0.96
13,1.00,1.04,1.07,0.96
13,1.01,1.04,1.07,0.97
13,1.01,1.04,1.07,0.97
13,1.01,1.04,1.07,0.97
13,1.01,1.04,1.07,0.97
13,1.01,1.04,1.07,0.97
13,1.01,1.04,1.07,0.97
13,1.07,1.10,1.14,0.97
13,1.05,1.10,1.14,0.95
13,1.04,1.09,1.13,0.95
13,1.03,1.09,1.13,0.94
13,1.02,1.09,1.13,0.94
13,1.01,1.09,1.13,0.93
13,1.01,1.08,1.13,0.94
13,1.01,1.08,1.13,0.94
13,1.00,1.08,1.12,0.93
13,1.00,1.07,1.12,0.93
13,1.00,1.07,1.12,0.93
13,1.00,1.06,1.12,0.94
13,1.00,1.06,1.12,0.94
13,1.00,1.06,1.11,0.94
13,1.00,1.06,1.11,0.94
13,1.00,1.05,1.11,0.95
13,1.00,1.05,1.10,0.95
13,1.00,1.05,1.10,0.95
13,1.00,1.04,1.10,0.96
