id, ratioMA5_MA30,ratio5, ratio3
37,1.02,1.08,1.13,0.94
37,1.01,1.07,1.13,0.94
37,1.02,1.08,1.14,0.94
37,1.02,1.09,1.14,0.94
37,1.02,1.08,1.14,0.94
37,1.02,1.08,1.14,0.94
37,1.01,1.08,1.14,0.94
37,1.01,1.07,1.13,0.94
37,1.01,1.08,1.14,0.94
37,1.01,1.07,1.13,0.94
37,1.03,1.09,1.16,0.94
37,1.02,1.09,1.15,0.94
37,1.02,1.09,1.15,0.94
37,1.01,1.08,1.15,0.94
37,1.01,1.08,1.14,0.94
37,1.01,1.08,1.14,0.94
37,1.01,1.07,1.14,0.94
37,1.01,1.08,1.15,0.94
37,1.01,1.07,1.14,0.94
37,1.01,1.07,1.14,0.94
37,1.01,1.07,1.14,0.94
37,1.01,1.06,1.14,0.95
37,1.00,1.06,1.13,0.94
37,1.00,1.06,1.13,0.94
37,1.00,1.05,1.13,0.95
37,1.01,1.06,1.14,0.95
37,1.01,1.06,1.13,0.95
37,1.01,1.06,1.13,0.95
37,1.01,1.06,1.13,0.95
37,1.01,1.05,1.13,0.96
37,1.00,1.05,1.12,0.95
37,1.00,1.05,1.12,0.95
37,1.00,1.04,1.12,0.96
37,1.00,1.04,1.11,0.96
37,1.00,1.04,1.11,0.96
37,1.00,1.04,1.11,0.96
37,1.00,1.04,1.10,0.96
37,1.00,1.03,1.10,0.97
37,1.00,1.03,1.10,0.97
37,1.00,1.03,1.10,0.97
37,1.00,1.03,1.09,0.97
37,1.00,1.03,1.09,0.97
37,1.00,1.02,1.08,0.98
37,1.00,1.02,1.08,0.98
37,1.00,1.02,1.08,0.98
37,1.00,1.02,1.07,0.98
37,1.00,1.02,1.07,0.98
37,1.00,1.02,1.07,0.98
37,1.00,1.01,1.06,0.99
37,1.00,1.01,1.06,0.99
37,1.00,1.01,1.06,0.99
37,1.00,1.01,1.06,0.99
37,1.00,1.01,1.05,0.99
37,1.00,1.01,1.05,0.99
37,1.01,1.01,1.05,1.00
37,1.01,1.01,1.05,1.00
37,1.00,1.01,1.05,0.99
37,1.01,1.01,1.05,1.00
