id, ratioMA5_MA30,ratio5, ratio3
10,1.00,1.01,1.01,0.99
10,1.00,1.01,1.01,0.99
10,1.00,1.01,1.01,0.99
10,1.00,1.01,1.01,0.99
10,1.00,1.01,1.01,0.99
10,1.00,1.01,1.01,0.99
10,1.00,1.01,1.01,0.99
10,1.00,1.01,1.01,0.99
10,1.00,1.01,1.01,0.99
10,1.00,1.01,1.01,0.99
10,1.00,1.01,1.01,0.99
10,1.00,1.01,1.01,0.99
10,1.00,1.01,1.01,0.99
10,1.00,1.01,1.01,0.99
10,1.00,1.01,1.01,0.99
10,1.00,1.01,1.01,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.01,0.99
10,1.00,1.01,1.01,0.99
10,1.00,1.01,1.01,0.99
10,1.00,1.01,1.01,0.99
10,1.00,1.01,1.01,0.99
10,1.00,1.01,1.01,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.01,1.02,1.02,0.99
10,1.01,1.02,1.02,0.99
10,1.01,1.02,1.02,0.99
10,1.00,1.02,1.02,0.98
10,1.00,1.02,1.02,0.98
10,1.00,1.02,1.02,0.98
10,1.00,1.02,1.03,0.98
10,1.00,1.02,1.03,0.98
10,1.00,1.02,1.03,0.98
10,1.00,1.02,1.03,0.98
10,1.00,1.02,1.03,0.98
10,1.00,1.02,1.03,0.98
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.02,1.03,0.98
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.03,0.99
10,1.00,1.02,1.03,0.98
10,1.00,1.02,1.03,0.98
10,1.00,1.02,1.03,0.98
10,1.00,1.02,1.03,0.98
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.01,1.01,1.02,1.00
10,1.01,1.01,1.02,1.00
10,1.00,1.01,1.02,0.99
10,1.03,1.04,1.05,0.99
10,1.02,1.04,1.05,0.98
10,1.02,1.04,1.05,0.98
10,1.03,1.06,1.07,0.97
10,1.03,1.06,1.07,0.97
10,1.05,1.09,1.10,0.96
10,1.04,1.09,1.11,0.95
10,1.06,1.12,1.14,0.95
10,1.05,1.12,1.14,0.94
10,1.04,1.12,1.14,0.93
10,1.04,1.14,1.16,0.91
10,1.03,1.14,1.16,0.90
10,1.03,1.14,1.17,0.90
10,1.02,1.14,1.17,0.89
10,1.02,1.14,1.17,0.89
10,1.01,1.13,1.17,0.89
10,1.01,1.13,1.17,0.89
10,1.01,1.13,1.17,0.89
10,1.01,1.12,1.17,0.90
10,1.01,1.12,1.17,0.90
10,1.02,1.12,1.18,0.91
10,1.01,1.12,1.18,0.90
10,1.01,1.12,1.18,0.90
10,1.01,1.11,1.18,0.91
10,1.01,1.11,1.18,0.91
10,1.01,1.11,1.18,0.91
10,1.01,1.10,1.18,0.92
10,1.01,1.09,1.17,0.93
10,1.01,1.09,1.17,0.93
10,1.01,1.08,1.17,0.94
10,1.01,1.08,1.17,0.94
10,1.01,1.07,1.16,0.94
10,1.01,1.07,1.16,0.94
10,1.01,1.07,1.16,0.94
10,1.01,1.07,1.16,0.94
10,1.07,1.13,1.23,0.95
10,1.06,1.12,1.23,0.95
10,1.04,1.11,1.22,0.94
10,1.03,1.11,1.21,0.93
10,1.01,1.10,1.21,0.92
10,1.01,1.10,1.21,0.92
10,1.01,1.09,1.20,0.93
10,1.01,1.09,1.20,0.93
10,1.00,1.08,1.19,0.93
10,1.01,1.08,1.19,0.94
10,1.00,1.08,1.18,0.93
10,1.00,1.07,1.18,0.93
10,1.00,1.07,1.17,0.93
10,1.00,1.06,1.17,0.94
10,1.00,1.06,1.16,0.94
10,1.00,1.06,1.16,0.94
10,1.00,1.05,1.15,0.95
10,1.00,1.05,1.15,0.95
10,1.00,1.05,1.14,0.95
10,1.00,1.04,1.14,0.96
10,1.00,1.04,1.13,0.96
10,1.00,1.04,1.13,0.96
10,1.00,1.03,1.12,0.97
10,1.00,1.03,1.12,0.97
10,1.00,1.03,1.11,0.97
10,1.00,1.03,1.11,0.97
10,1.00,1.02,1.10,0.98
10,1.00,1.02,1.10,0.98
10,1.00,1.02,1.10,0.98
10,1.01,1.02,1.09,0.99
10,1.00,1.02,1.09,0.98
10,1.00,1.02,1.09,0.98
10,1.00,1.02,1.08,0.98
10,1.00,1.02,1.08,0.98
10,1.00,1.02,1.07,0.98
10,1.00,1.02,1.07,0.98
10,1.00,1.02,1.07,0.98
10,1.00,1.02,1.07,0.98
10,1.00,1.02,1.06,0.98
10,1.00,1.02,1.06,0.98
10,1.00,1.02,1.06,0.98
10,1.00,1.02,1.06,0.98
10,1.00,1.02,1.06,0.98
10,1.00,1.02,1.06,0.98
10,1.00,1.02,1.05,0.98
10,1.00,1.02,1.05,0.98
10,1.00,1.02,1.05,0.98
10,1.00,1.02,1.05,0.98
10,1.00,1.02,1.05,0.98
10,1.00,1.02,1.05,0.98
10,1.00,1.02,1.04,0.98
10,1.00,1.02,1.04,0.98
10,1.00,1.02,1.04,0.98
10,1.00,1.02,1.04,0.98
10,1.00,1.01,1.04,0.99
10,1.00,1.01,1.04,0.99
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.03,0.99
10,1.01,1.02,1.03,0.99
10,1.02,1.04,1.05,0.98
10,1.02,1.04,1.05,0.98
10,1.01,1.03,1.05,0.98
10,1.01,1.03,1.05,0.98
10,1.01,1.03,1.05,0.98
10,1.00,1.03,1.05,0.97
10,1.00,1.03,1.05,0.97
10,1.00,1.03,1.05,0.97
10,1.00,1.03,1.05,0.97
10,1.00,1.03,1.05,0.97
10,1.00,1.03,1.05,0.97
10,1.00,1.03,1.05,0.97
10,1.00,1.03,1.05,0.97
10,1.00,1.03,1.05,0.97
10,1.00,1.03,1.05,0.97
10,1.00,1.03,1.05,0.97
10,1.00,1.03,1.05,0.97
10,1.00,1.03,1.05,0.97
10,1.00,1.03,1.05,0.97
10,1.00,1.02,1.05,0.98
10,1.00,1.02,1.05,0.98
10,1.00,1.02,1.04,0.98
10,1.00,1.02,1.04,0.98
10,1.00,1.02,1.04,0.98
10,1.00,1.02,1.04,0.98
10,1.00,1.02,1.04,0.98
10,1.00,1.02,1.04,0.98
10,1.00,1.02,1.04,0.98
10,1.01,1.02,1.04,0.99
10,1.01,1.02,1.04,0.99
10,1.00,1.02,1.04,0.98
10,1.00,1.02,1.04,0.98
10,1.00,1.02,1.04,0.98
10,1.00,1.01,1.04,0.99
10,1.01,1.02,1.04,0.99
10,1.00,1.02,1.04,0.98
10,1.00,1.02,1.04,0.98
10,1.00,1.02,1.04,0.98
10,1.00,1.02,1.04,0.98
10,1.00,1.02,1.04,0.98
10,1.00,1.02,1.04,0.98
10,1.00,1.02,1.04,0.98
10,1.00,1.01,1.04,0.99
10,1.00,1.01,1.04,0.99
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.03,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
10,1.00,1.01,1.02,0.99
