id, ratioMA5_MA30,ratio5, ratio3
24,1.00,1.00,1.01,1.00
6,1.00,1.00,1.01,1.00
24,1.00,1.00,1.01,1.00
6,1.00,1.00,1.01,1.00
24,1.00,1.00,1.01,1.00
6,1.00,1.00,1.01,1.00
24,1.00,1.00,1.01,1.00
6,1.01,1.01,1.02,1.00
24,1.01,1.01,1.02,1.00
6,1.01,1.01,1.02,1.00
24,1.01,1.01,1.02,1.00
6,1.02,1.02,1.03,1.00
24,1.02,1.02,1.03,1.00
6,1.01,1.02,1.03,0.99
24,1.01,1.02,1.03,0.99
6,1.01,1.02,1.03,0.99
24,1.01,1.02,1.03,0.99
6,1.01,1.02,1.03,0.99
24,1.01,1.02,1.03,0.99
6,1.00,1.02,1.03,0.98
24,1.00,1.02,1.03,0.98
6,1.00,1.02,1.03,0.98
24,1.00,1.02,1.03,0.98
6,1.00,1.02,1.03,0.98
24,1.00,1.02,1.03,0.98
6,1.00,1.02,1.03,0.98
24,1.00,1.02,1.03,0.98
6,1.00,1.02,1.03,0.98
24,1.00,1.02,1.03,0.98
6,1.00,1.02,1.03,0.98
24,1.00,1.02,1.03,0.98
6,1.00,1.02,1.03,0.98
24,1.00,1.02,1.03,0.98
6,1.00,1.02,1.03,0.98
24,1.00,1.02,1.03,0.98
6,1.01,1.02,1.03,0.99
24,1.01,1.02,1.03,0.99
6,1.01,1.02,1.03,0.99
24,1.01,1.02,1.03,0.99
6,1.01,1.02,1.03,0.99
24,1.01,1.02,1.03,0.99
6,1.00,1.02,1.03,0.98
24,1.00,1.02,1.03,0.98
6,1.00,1.02,1.03,0.98
24,1.00,1.02,1.03,0.98
6,1.01,1.03,1.04,0.98
24,1.01,1.03,1.04,0.98
6,1.01,1.03,1.04,0.98
24,1.01,1.03,1.04,0.98
6,1.01,1.03,1.04,0.98
24,1.01,1.03,1.04,0.98
6,1.01,1.03,1.04,0.98
24,1.01,1.03,1.04,0.98
6,1.00,1.03,1.04,0.97
24,1.00,1.03,1.04,0.97
6,1.01,1.03,1.04,0.98
24,1.01,1.03,1.04,0.98
6,1.01,1.03,1.04,0.98
24,1.01,1.03,1.04,0.98
6,1.01,1.03,1.04,0.98
24,1.01,1.03,1.04,0.98
6,1.01,1.03,1.04,0.98
24,1.01,1.03,1.04,0.98
6,1.00,1.03,1.04,0.97
24,1.00,1.03,1.04,0.97
6,1.00,1.03,1.04,0.97
24,1.00,1.03,1.04,0.97
6,1.00,1.03,1.04,0.97
24,1.00,1.03,1.04,0.97
6,1.00,1.02,1.04,0.98
24,1.00,1.02,1.04,0.98
6,1.00,1.02,1.04,0.98
24,1.00,1.02,1.04,0.98
6,1.00,1.02,1.04,0.98
24,1.00,1.02,1.04,0.98
6,1.01,1.03,1.05,0.98
24,1.01,1.03,1.05,0.98
6,1.01,1.03,1.05,0.98
24,1.01,1.03,1.05,0.98
6,1.00,1.02,1.04,0.98
24,1.00,1.02,1.04,0.98
6,1.00,1.02,1.04,0.98
24,1.00,1.02,1.04,0.98
6,1.00,1.02,1.04,0.98
24,1.00,1.02,1.04,0.98
6,1.00,1.02,1.04,0.98
24,1.00,1.02,1.04,0.98
6,1.00,1.02,1.04,0.98
24,1.00,1.02,1.04,0.98
6,1.00,1.02,1.04,0.98
24,1.00,1.02,1.04,0.98
6,1.00,1.02,1.04,0.98
24,1.00,1.02,1.04,0.98
6,1.00,1.02,1.04,0.98
24,1.00,1.02,1.04,0.98
6,1.01,1.03,1.05,0.98
24,1.01,1.03,1.05,0.98
6,1.01,1.03,1.05,0.98
24,1.01,1.03,1.05,0.98
6,1.01,1.03,1.05,0.98
24,1.01,1.03,1.05,0.98
6,1.01,1.02,1.05,0.99
24,1.01,1.02,1.05,0.99
6,1.06,1.08,1.10,0.98
24,1.06,1.08,1.10,0.98
6,1.05,1.08,1.10,0.97
24,1.05,1.08,1.10,0.97
6,1.04,1.08,1.11,0.96
24,1.04,1.08,1.11,0.96
6,1.03,1.08,1.11,0.95
24,1.03,1.08,1.11,0.95
6,1.02,1.08,1.11,0.94
24,1.02,1.08,1.11,0.94
6,1.01,1.07,1.10,0.94
24,1.01,1.07,1.10,0.94
6,1.01,1.08,1.11,0.94
24,1.01,1.08,1.11,0.94
6,1.01,1.08,1.11,0.94
24,1.01,1.08,1.11,0.94
6,1.02,1.08,1.12,0.94
24,1.02,1.08,1.12,0.94
6,1.01,1.08,1.12,0.94
24,1.01,1.08,1.12,0.94
6,1.02,1.09,1.12,0.94
24,1.02,1.09,1.12,0.94
6,1.01,1.08,1.12,0.94
24,1.01,1.08,1.12,0.94
6,1.01,1.08,1.12,0.94
24,1.01,1.08,1.12,0.94
6,1.02,1.09,1.13,0.94
24,1.02,1.09,1.13,0.94
6,1.01,1.09,1.13,0.93
24,1.01,1.09,1.13,0.93
6,1.01,1.08,1.13,0.94
24,1.01,1.08,1.13,0.94
6,1.01,1.08,1.12,0.94
24,1.01,1.08,1.12,0.94
6,1.01,1.08,1.12,0.94
24,1.01,1.08,1.12,0.94
6,1.01,1.08,1.12,0.94
24,1.01,1.08,1.12,0.94
6,1.01,1.07,1.12,0.94
24,1.01,1.07,1.12,0.94
6,1.02,1.08,1.14,0.94
24,1.02,1.08,1.14,0.94
6,1.05,1.11,1.17,0.95
24,1.05,1.11,1.17,0.95
6,1.05,1.12,1.18,0.94
24,1.05,1.12,1.18,0.94
6,1.04,1.12,1.18,0.93
24,1.04,1.12,1.18,0.93
6,1.04,1.12,1.19,0.93
24,1.04,1.12,1.19,0.93
6,1.03,1.12,1.18,0.92
24,1.03,1.12,1.18,0.92
6,1.02,1.12,1.19,0.91
24,1.02,1.12,1.19,0.91
6,1.01,1.11,1.18,0.91
24,1.01,1.11,1.18,0.91
6,1.01,1.10,1.18,0.92
24,1.01,1.10,1.18,0.92
6,1.01,1.10,1.18,0.92
24,1.01,1.10,1.18,0.92
6,1.02,1.11,1.19,0.92
24,1.02,1.11,1.19,0.92
6,1.03,1.12,1.20,0.92
24,1.03,1.12,1.20,0.92
6,1.02,1.11,1.19,0.92
24,1.02,1.11,1.19,0.92
6,1.02,1.11,1.20,0.92
24,1.02,1.11,1.20,0.92
6,1.02,1.12,1.20,0.91
24,1.02,1.12,1.20,0.91
6,1.02,1.11,1.20,0.92
24,1.02,1.11,1.20,0.92
6,1.02,1.11,1.20,0.92
24,1.02,1.11,1.20,0.92
6,1.02,1.11,1.20,0.92
24,1.02,1.11,1.20,0.92
6,1.01,1.10,1.19,0.92
24,1.01,1.10,1.19,0.92
6,1.01,1.09,1.19,0.93
24,1.01,1.09,1.19,0.93
6,1.00,1.09,1.18,0.92
24,1.00,1.09,1.18,0.92
6,1.00,1.08,1.18,0.93
24,1.00,1.08,1.18,0.93
6,1.00,1.08,1.18,0.93
24,1.00,1.08,1.18,0.93
6,1.00,1.07,1.17,0.93
24,1.00,1.07,1.17,0.93
6,1.00,1.07,1.17,0.93
24,1.00,1.07,1.17,0.93
6,1.00,1.06,1.16,0.94
24,1.00,1.06,1.16,0.94
6,1.00,1.06,1.16,0.94
24,1.00,1.06,1.16,0.94
6,1.00,1.06,1.15,0.94
24,1.00,1.06,1.15,0.94
6,1.00,1.05,1.15,0.95
24,1.00,1.05,1.15,0.95
6,1.00,1.05,1.15,0.95
24,1.00,1.05,1.15,0.95
6,1.00,1.05,1.15,0.95
24,1.00,1.05,1.15,0.95
6,1.08,1.13,1.24,0.96
24,1.08,1.13,1.24,0.96
6,1.07,1.13,1.23,0.95
24,1.07,1.13,1.23,0.95
6,1.06,1.12,1.23,0.95
24,1.06,1.12,1.23,0.95
6,1.05,1.13,1.24,0.93
24,1.05,1.13,1.24,0.93
6,1.03,1.13,1.23,0.91
24,1.03,1.13,1.23,0.91
6,1.01,1.12,1.23,0.90
24,1.01,1.12,1.23,0.90
6,1.01,1.11,1.22,0.91
24,1.01,1.11,1.22,0.91
6,1.00,1.11,1.21,0.90
24,1.00,1.11,1.21,0.90
6,1.00,1.10,1.20,0.91
24,1.00,1.10,1.20,0.91
6,1.00,1.09,1.20,0.92
24,1.00,1.09,1.20,0.92
6,1.00,1.09,1.19,0.92
24,1.00,1.09,1.19,0.92
6,1.01,1.09,1.20,0.93
24,1.01,1.09,1.20,0.93
6,1.02,1.10,1.20,0.93
24,1.02,1.10,1.20,0.93
6,1.01,1.09,1.19,0.93
24,1.01,1.09,1.19,0.93
6,1.03,1.11,1.21,0.93
24,1.03,1.11,1.21,0.93
6,1.03,1.11,1.21,0.93
24,1.03,1.11,1.21,0.93
6,1.02,1.10,1.20,0.93
24,1.02,1.10,1.20,0.93
6,1.01,1.10,1.20,0.92
24,1.01,1.10,1.20,0.92
6,1.01,1.09,1.19,0.93
24,1.01,1.09,1.19,0.93
6,1.00,1.09,1.18,0.92
24,1.00,1.09,1.18,0.92
6,1.00,1.08,1.18,0.93
24,1.00,1.08,1.18,0.93
6,1.04,1.11,1.21,0.94
24,1.04,1.11,1.21,0.94
6,1.03,1.11,1.21,0.93
24,1.03,1.11,1.21,0.93
6,1.03,1.11,1.21,0.93
24,1.03,1.11,1.21,0.93
6,1.03,1.11,1.21,0.93
24,1.03,1.11,1.21,0.93
6,1.02,1.11,1.21,0.92
24,1.02,1.11,1.21,0.92
6,1.02,1.11,1.21,0.92
24,1.02,1.11,1.21,0.92
6,1.02,1.11,1.21,0.92
24,1.02,1.11,1.21,0.92
6,1.02,1.10,1.21,0.93
24,1.02,1.10,1.21,0.93
6,1.02,1.10,1.21,0.93
24,1.02,1.10,1.21,0.93
6,1.02,1.10,1.20,0.93
24,1.02,1.10,1.20,0.93
6,1.01,1.09,1.20,0.93
24,1.01,1.09,1.20,0.93
6,1.01,1.09,1.19,0.93
24,1.01,1.09,1.19,0.93
6,1.01,1.09,1.19,0.93
24,1.01,1.09,1.19,0.93
6,1.01,1.08,1.19,0.94
24,1.01,1.08,1.19,0.94
6,1.01,1.08,1.18,0.94
24,1.01,1.08,1.18,0.94
6,1.01,1.08,1.18,0.94
24,1.01,1.08,1.18,0.94
6,1.01,1.08,1.17,0.94
24,1.01,1.08,1.17,0.94
6,1.00,1.07,1.17,0.93
24,1.00,1.07,1.17,0.93
6,1.01,1.07,1.17,0.94
24,1.01,1.07,1.17,0.94
6,1.00,1.06,1.16,0.94
24,1.00,1.06,1.16,0.94
6,1.01,1.06,1.16,0.95
24,1.01,1.06,1.16,0.95
6,1.01,1.06,1.15,0.95
24,1.01,1.06,1.15,0.95
6,1.00,1.05,1.15,0.95
24,1.00,1.05,1.15,0.95
6,1.00,1.05,1.14,0.95
24,1.00,1.05,1.14,0.95
6,1.01,1.05,1.14,0.96
24,1.01,1.05,1.14,0.96
6,1.01,1.05,1.14,0.96
24,1.01,1.05,1.14,0.96
6,1.01,1.05,1.14,0.96
24,1.01,1.05,1.14,0.96
6,1.01,1.04,1.13,0.97
24,1.01,1.04,1.13,0.97
6,1.00,1.04,1.13,0.96
24,1.00,1.04,1.13,0.96
6,1.00,1.04,1.12,0.96
24,1.00,1.04,1.12,0.96
6,1.00,1.03,1.12,0.97
24,1.00,1.03,1.12,0.97
6,1.00,1.03,1.11,0.97
24,1.00,1.03,1.11,0.97
6,1.00,1.03,1.11,0.97
24,1.00,1.03,1.11,0.97
6,1.00,1.03,1.10,0.97
24,1.00,1.03,1.10,0.97
6,1.00,1.02,1.10,0.98
24,1.00,1.02,1.10,0.98
6,1.00,1.02,1.09,0.98
24,1.00,1.02,1.09,0.98
6,1.00,1.02,1.09,0.98
24,1.00,1.02,1.09,0.98
6,1.00,1.02,1.09,0.98
24,1.00,1.02,1.09,0.98
6,1.00,1.02,1.08,0.98
24,1.00,1.02,1.08,0.98
6,1.00,1.02,1.08,0.98
24,1.00,1.02,1.08,0.98
6,1.00,1.01,1.07,0.99
24,1.00,1.01,1.07,0.99
6,1.01,1.02,1.08,0.99
24,1.01,1.02,1.08,0.99
6,1.01,1.02,1.07,0.99
24,1.01,1.02,1.07,0.99
6,1.01,1.02,1.07,0.99
24,1.01,1.02,1.07,0.99
6,1.00,1.02,1.07,0.98
24,1.00,1.02,1.07,0.98
6,1.01,1.02,1.07,0.99
24,1.01,1.02,1.07,0.99
6,1.00,1.02,1.07,0.98
24,1.00,1.02,1.07,0.98
6,1.00,1.02,1.06,0.98
24,1.00,1.02,1.06,0.98
6,1.00,1.02,1.06,0.98
24,1.00,1.02,1.06,0.98
6,1.00,1.02,1.06,0.98
24,1.00,1.02,1.06,0.98
6,1.00,1.02,1.06,0.98
24,1.00,1.02,1.06,0.98
6,1.00,1.02,1.06,0.98
24,1.00,1.02,1.06,0.98
6,1.00,1.02,1.05,0.98
24,1.00,1.02,1.05,0.98
6,1.04,1.05,1.09,0.99
24,1.04,1.05,1.09,0.99
6,1.03,1.05,1.08,0.98
24,1.03,1.05,1.08,0.98
6,1.02,1.05,1.08,0.97
24,1.02,1.05,1.08,0.97
6,1.02,1.05,1.08,0.97
24,1.02,1.05,1.08,0.97
6,1.01,1.05,1.08,0.96
24,1.01,1.05,1.08,0.96
6,1.00,1.05,1.08,0.95
24,1.00,1.05,1.08,0.95
6,1.00,1.05,1.07,0.95
24,1.00,1.05,1.07,0.95
6,1.00,1.04,1.07,0.96
24,1.00,1.04,1.07,0.96
6,1.00,1.04,1.07,0.96
24,1.00,1.04,1.07,0.96
6,1.00,1.04,1.07,0.96
24,1.00,1.04,1.07,0.96
6,1.00,1.04,1.07,0.96
24,1.00,1.04,1.07,0.96
6,1.00,1.04,1.06,0.96
24,1.00,1.04,1.06,0.96
6,1.00,1.04,1.07,0.96
24,1.00,1.04,1.07,0.96
6,1.01,1.04,1.07,0.97
24,1.01,1.04,1.07,0.97
6,1.01,1.04,1.07,0.97
24,1.01,1.04,1.07,0.97
6,1.01,1.04,1.07,0.97
24,1.01,1.04,1.07,0.97
6,1.01,1.04,1.07,0.97
24,1.01,1.04,1.07,0.97
6,1.00,1.04,1.07,0.96
24,1.00,1.04,1.07,0.96
6,1.00,1.04,1.06,0.96
24,1.00,1.04,1.06,0.96
6,1.00,1.03,1.06,0.97
24,1.00,1.03,1.06,0.97
6,1.00,1.03,1.06,0.97
24,1.00,1.03,1.06,0.97
6,1.00,1.03,1.06,0.97
24,1.00,1.03,1.06,0.97
6,1.00,1.03,1.06,0.97
24,1.00,1.03,1.06,0.97
6,1.00,1.03,1.06,0.97
24,1.00,1.03,1.06,0.97
6,1.00,1.02,1.06,0.98
24,1.00,1.02,1.06,0.98
6,1.00,1.02,1.06,0.98
24,1.00,1.02,1.06,0.98
6,1.00,1.02,1.06,0.98
24,1.00,1.02,1.06,0.98
6,1.00,1.02,1.05,0.98
24,1.00,1.02,1.05,0.98
6,1.00,1.02,1.05,0.98
24,1.00,1.02,1.05,0.98
6,1.00,1.02,1.05,0.98
24,1.00,1.02,1.05,0.98
6,1.00,1.02,1.05,0.98
24,1.00,1.02,1.05,0.98
6,1.00,1.02,1.05,0.98
24,1.00,1.02,1.05,0.98
6,1.00,1.01,1.05,0.99
24,1.00,1.01,1.05,0.99
6,1.00,1.01,1.05,0.99
24,1.00,1.01,1.05,0.99
6,1.01,1.02,1.05,0.99
24,1.01,1.02,1.05,0.99
6,1.01,1.02,1.05,0.99
24,1.01,1.02,1.05,0.99
6,1.01,1.03,1.06,0.98
24,1.01,1.03,1.06,0.98
6,1.01,1.02,1.06,0.99
24,1.01,1.02,1.06,0.99
6,1.01,1.02,1.06,0.99
24,1.01,1.02,1.06,0.99
6,1.00,1.02,1.05,0.98
24,1.00,1.02,1.05,0.98
6,1.00,1.02,1.05,0.98
24,1.00,1.02,1.05,0.98
6,1.00,1.02,1.05,0.98
24,1.00,1.02,1.05,0.98
6,1.00,1.02,1.05,0.98
24,1.00,1.02,1.05,0.98
6,1.00,1.02,1.05,0.98
24,1.00,1.02,1.05,0.98
6,1.00,1.02,1.05,0.98
24,1.00,1.02,1.05,0.98
6,1.00,1.02,1.04,0.98
24,1.00,1.02,1.04,0.98
6,1.00,1.02,1.04,0.98
24,1.00,1.02,1.04,0.98
6,1.00,1.02,1.04,0.98
24,1.00,1.02,1.04,0.98
6,1.00,1.02,1.04,0.98
24,1.00,1.02,1.04,0.98
6,1.00,1.02,1.04,0.98
24,1.00,1.02,1.04,0.98
6,1.00,1.02,1.04,0.98
24,1.00,1.02,1.04,0.98
6,1.00,1.02,1.04,0.98
24,1.00,1.02,1.04,0.98
6,1.00,1.01,1.04,0.99
24,1.00,1.01,1.04,0.99
6,1.00,1.02,1.04,0.98
24,1.00,1.02,1.04,0.98
6,1.00,1.02,1.04,0.98
24,1.00,1.02,1.04,0.98
6,1.00,1.01,1.04,0.99
24,1.00,1.01,1.04,0.99
6,1.00,1.01,1.03,0.99
24,1.00,1.01,1.03,0.99
6,1.00,1.01,1.03,0.99
24,1.00,1.01,1.03,0.99
6,1.00,1.01,1.03,0.99
24,1.00,1.01,1.03,0.99
6,1.00,1.01,1.03,0.99
24,1.00,1.01,1.03,0.99
6,1.00,1.02,1.03,0.98
24,1.00,1.02,1.03,0.98
6,1.01,1.02,1.04,0.99
24,1.01,1.02,1.04,0.99
6,1.01,1.02,1.04,0.99
24,1.01,1.02,1.04,0.99
6,1.01,1.02,1.04,0.99
24,1.01,1.02,1.04,0.99
6,1.01,1.02,1.04,0.99
24,1.01,1.02,1.04,0.99
6,1.00,1.02,1.04,0.98
24,1.00,1.02,1.04,0.98
6,1.00,1.02,1.04,0.98
24,1.00,1.02,1.04,0.98
6,1.00,1.02,1.03,0.98
24,1.00,1.02,1.03,0.98
6,1.00,1.02,1.03,0.98
24,1.00,1.02,1.03,0.98
6,1.00,1.02,1.04,0.98
24,1.00,1.02,1.04,0.98
6,1.00,1.02,1.03,0.98
24,1.00,1.02,1.03,0.98
6,1.00,1.02,1.03,0.98
24,1.00,1.02,1.03,0.98
6,1.00,1.02,1.04,0.98
24,1.00,1.02,1.04,0.98
6,1.01,1.02,1.04,0.99
24,1.01,1.02,1.04,0.99
6,1.01,1.02,1.04,0.99
24,1.01,1.02,1.04,0.99
6,1.01,1.02,1.04,0.99
24,1.01,1.02,1.04,0.99
6,1.01,1.03,1.04,0.98
24,1.01,1.03,1.04,0.98
6,1.01,1.03,1.05,0.98
24,1.01,1.03,1.05,0.98
6,1.01,1.03,1.05,0.98
