id, ratioMA5_MA30,ratio5, ratio3
32,1.00,1.02,1.03,0.98
32,1.00,1.02,1.03,0.98
32,1.00,1.02,1.03,0.98
32,1.00,1.01,1.03,0.99
32,1.00,1.02,1.03,0.98
32,1.01,1.02,1.03,0.99
32,1.01,1.02,1.03,0.99
32,1.00,1.02,1.03,0.98
32,1.00,1.02,1.03,0.98
32,1.00,1.02,1.03,0.98
32,1.00,1.01,1.03,0.99
32,1.00,1.01,1.03,0.99
32,1.00,1.01,1.03,0.99
32,1.00,1.01,1.03,0.99
32,1.00,1.01,1.03,0.99
32,1.00,1.01,1.03,0.99
32,1.00,1.01,1.03,0.99
32,1.00,1.01,1.03,0.99
32,1.00,1.01,1.03,0.99
32,1.01,1.01,1.03,1.00
32,1.00,1.01,1.03,0.99
32,1.01,1.01,1.03,1.00
32,1.00,1.01,1.03,0.99
32,1.00,1.01,1.03,0.99
32,1.00,1.01,1.03,0.99
32,1.00,1.01,1.03,0.99
32,1.00,1.01,1.03,0.99
32,1.00,1.01,1.03,0.99
32,1.00,1.01,1.03,0.99
32,1.00,1.01,1.03,0.99
32,1.00,1.01,1.03,0.99
32,1.00,1.01,1.03,0.99
32,1.00,1.01,1.03,0.99
32,1.00,1.01,1.03,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.02,1.02,1.04,1.00
32,1.01,1.02,1.03,0.99
32,1.01,1.02,1.03,0.99
32,1.01,1.02,1.03,0.99
32,1.00,1.02,1.03,0.98
32,1.00,1.02,1.03,0.98
32,1.00,1.02,1.03,0.98
32,1.00,1.02,1.03,0.98
32,1.00,1.02,1.03,0.98
32,1.00,1.02,1.03,0.98
32,1.00,1.02,1.03,0.98
32,1.00,1.01,1.03,0.99
32,1.00,1.01,1.03,0.99
32,1.00,1.01,1.03,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.00,1.02,1.00
32,1.00,1.00,1.02,1.00
32,1.00,1.00,1.02,1.00
32,1.00,1.00,1.02,1.00
32,1.00,1.00,1.02,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.01,1.01,1.01,1.00
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.02,1.02,1.03,1.00
32,1.01,1.02,1.03,0.99
32,1.01,1.02,1.03,0.99
32,1.02,1.04,1.04,0.98
32,1.02,1.04,1.05,0.98
32,1.01,1.04,1.05,0.97
32,1.01,1.04,1.05,0.97
32,1.01,1.04,1.05,0.97
32,1.01,1.04,1.05,0.97
32,1.01,1.04,1.05,0.97
32,1.04,1.07,1.08,0.97
32,1.03,1.07,1.08,0.96
32,1.02,1.06,1.08,0.96
32,1.01,1.06,1.07,0.95
32,1.01,1.06,1.07,0.95
32,1.00,1.05,1.07,0.95
32,1.00,1.05,1.07,0.95
32,1.00,1.05,1.07,0.95
32,1.00,1.05,1.07,0.95
32,1.00,1.04,1.07,0.96
32,1.00,1.04,1.06,0.96
32,1.00,1.04,1.06,0.96
32,1.00,1.04,1.06,0.96
32,1.00,1.03,1.06,0.97
32,1.00,1.03,1.06,0.97
32,1.00,1.03,1.06,0.97
32,1.00,1.03,1.06,0.97
32,1.00,1.02,1.05,0.98
32,1.00,1.02,1.05,0.98
32,1.00,1.02,1.05,0.98
32,1.00,1.02,1.05,0.98
32,1.00,1.01,1.05,0.99
32,1.00,1.01,1.05,0.99
32,1.00,1.01,1.04,0.99
32,1.00,1.01,1.04,0.99
32,1.00,1.01,1.04,0.99
32,1.00,1.01,1.04,0.99
32,1.00,1.00,1.04,1.00
32,1.00,1.01,1.04,0.99
32,1.00,1.00,1.04,1.00
32,1.00,1.00,1.04,1.00
32,1.00,1.00,1.04,1.00
32,1.00,1.00,1.04,1.00
32,1.01,1.01,1.04,1.00
32,1.01,1.01,1.04,1.00
32,1.01,1.01,1.04,1.00
32,1.01,1.01,1.04,1.00
32,1.00,1.01,1.04,0.99
32,1.00,1.01,1.04,0.99
32,1.00,1.01,1.03,0.99
32,1.00,1.01,1.03,0.99
32,1.00,1.01,1.03,0.99
32,1.00,1.01,1.03,0.99
32,1.00,1.01,1.03,0.99
32,1.00,1.01,1.03,0.99
32,1.00,1.01,1.03,0.99
32,1.00,1.01,1.03,0.99
32,1.00,1.01,1.03,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.01,1.02,1.02,0.99
32,1.01,1.02,1.03,0.99
32,1.01,1.02,1.02,0.99
32,1.01,1.02,1.03,0.99
32,1.01,1.02,1.03,0.99
32,1.00,1.02,1.03,0.98
32,1.00,1.02,1.03,0.98
32,1.00,1.02,1.03,0.98
32,1.00,1.02,1.03,0.98
32,1.00,1.02,1.03,0.98
32,1.00,1.02,1.03,0.98
32,1.00,1.01,1.03,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.02,1.03,0.98
32,1.00,1.01,1.03,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.03,0.99
32,1.00,1.01,1.03,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.00,1.02,1.00
32,1.00,1.00,1.02,1.00
32,1.00,1.00,1.02,1.00
32,1.00,1.00,1.02,1.00
32,1.00,1.00,1.02,1.00
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.00,1.02,1.00
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.02,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.01,1.01,0.99
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
32,1.00,1.00,1.01,1.00
